zipcode,Pct_EV_17,Pct_EV_18,Pct_EV_19,Pct_EV_20,Pct_EV_21,Pct_EV_22
60637,2.222222222,,,,,
60638,1.052883465,,,,,
60639,0.759173345,,,,,
60640,10.40428062,,,,,
60641,3.311439518,,,,,
60642,5.992003008,,,,,
60643,2.193242442,,,,,
60644,0.488905604,,,,,
60645,4.072134962,,,,,
60646,6.853226728,,,,,
60647,11.24546554,,,,,
60649,1.346655083,,,,,
60651,0.734494015,,,,,
60652,0.532081377,,,,,
60653,4.713804714,,,,,
60654,24.20785805,,,,,
60655,0.995942457,,,,,
60656,3.086419753,,,,,
60657,17.89033457,,,,,
60659,2.862985685,,,,,
60660,9.962049336,,,,,
60661,20.85561497,,,,,
60666,0.009329228,,,,,
60706,3.40333092,,,,,
60707,2.753801891,,,,,
60712,15.45117429,,,,,
60714,4.054859869,,,,,
60803,1.023131673,,,,,
60804,0.662471017,,,,,
60805,1.742551996,,,,,
60827,0.276115969,,,,,
60002,3.857566766,,,,,
60004,10.88476741,,,,,
60005,9.010526316,,,,,
60007,6.818934128,,,,,
60008,5.35174795,,,,,
60010,21.97626654,,,,,
60012,8.227848101,,,,,
60013,5.228215768,,,,,
60014,5.603242728,,,,,
60015,26.09406953,,,,,
60016,8.461538462,,,,,
60018,14.39698932,,,,,
60020,3.58649789,,,,,
60021,7.766990291,,,,,
60022,41.76610979,,,,,
60025,18.14984172,,,,,
60026,31.29102845,,,,,
60029,22.58064516,,,,,
60030,6.890521161,,,,,
60031,7.016229713,,,,,
60033,1.023308698,,,,,
60034,1.083032491,,,,,
60035,37.39480424,,,,,
60037,0,,,,,
60040,11.9266055,,,,,
60041,1.158301158,,,,,
60042,3.015075377,,,,,
60043,27.41935484,,,,,
60044,15.41666667,,,,,
60045,22.72496187,,,,,
60046,4.99238965,,,,,
60047,17.76315789,,,,,
60048,14.36305732,,,,,
60050,2.685157864,,,,,
60051,3.232012312,,,,,
60053,15.53333333,,,,,
60056,7.358436332,,,,,
60060,7.60346487,,,,,
60061,21.46226415,,,,,
60062,23.2203835,,,,,
60064,0.745712155,,,,,
60067,16.78883072,,,,,
60068,15.28991263,,,,,
60069,25.73248408,,,,,
60070,6.448412698,,,,,
60071,3.904555315,,,,,
60072,5.303030303,,,,,
60073,3.719954216,,,,,
60074,6.44361834,,,,,
60076,12.04437401,,,,,
60077,12.10061183,,,,,
60081,3.525365434,,,,,
60083,8.775731311,,,,,
60084,4.976303318,,,,,
60085,1.279130892,,,,,
60087,2.017167382,,,,,
60088,0.771208226,,,,,
60089,19.37864078,,,,,
60090,7.507621951,,,,,
60091,30.56478405,,,,,
60093,29.9734748,,,,,
60096,1.591511936,,,,,
60097,1.547987616,,,,,
60098,3.522205207,,,,,
60099,0.918836141,,,,,
60101,4.425304425,,,,,
60102,6.409295352,,,,,
60103,10.30474395,,,,,
60104,0.970873786,,,,,
60106,3.217299578,,,,,
60107,8.021753909,,,,,
60108,12.13592233,,,,,
60110,3.006576887,,,,,
60118,6.737825217,,,,,
60119,5.982142857,,,,,
60120,2.850982271,,,,,
60123,2.834606852,,,,,
60124,10.50505051,,,,,
60126,13.04244724,,,,,
60130,8.052884615,,,,,
60131,1.180986123,,,,,
60133,4.610363117,,,,,
60134,11.68203777,,,,,
60136,11.23417722,,,,,
60137,11.33960047,,,,,
60139,4.52079566,,,,,
60140,5.800821355,,,,,
60141,0,,,,,
60142,7.967770815,,,,,
60143,7.322325915,,,,,
60148,1.477793583,,,,,
60151,1.473296501,,,,,
60152,2.256138023,,,,,
60153,1.024765158,,,,,
60154,3.912363067,,,,,
60155,2.228047182,,,,,
60156,5.704256253,,,,,
60157,12.16216216,,,,,
60160,1.857585139,,,,,
60162,2.71270037,,,,,
60163,1.559020045,,,,,
60164,1.258894362,,,,,
60165,1.396648045,,,,,
60169,8.959227468,,,,,
60171,2.193548387,,,,,
60172,7.475247525,,,,,
60173,15.15151515,,,,,
60174,7.629929967,,,,,
60175,12.05802357,,,,,
60176,3.389830508,,,,,
60177,6.591143151,,,,,
60179,0,,,,,
60180,1.357466063,,,,,
60181,6.040515654,,,,,
60183,11.11111111,,,,,
60184,16.2055336,,,,,
60185,5.113464448,,,,,
60187,8.25426945,,,,,
60188,7.095926413,,,,,
60189,13.95498392,,,,,
60190,12.04545455,,,,,
60191,5.957108817,,,,,
60192,21.87793427,,,,,
60193,9.611896989,,,,,
60194,11.44975288,,,,,
60195,6.418219462,,,,,
60196,0.401606426,,,,,
60201,24.94047619,,,,,
60202,19.55922865,,,,,
60203,21.875,,,,,
60208,29.78723404,,,,,
60301,20,,,,,
60302,24.97076023,,,,,
60304,18.72946331,,,,,
60305,27.82764811,,,,,
60402,2.497789567,,,,,
60403,1.472650771,,,,,
60404,5.43302851,,,,,
60406,1.17746005,,,,,
60409,0.696572862,,,,,
60410,2.461538462,,,,,
60411,1.009564293,,,,,
60415,1.826923077,,,,,
60417,3.193277311,,,,,
60418,3.422053232,,,,,
60419,0.513259196,,,,,
60422,12.66666667,,,,,
60423,8.38747785,,,,,
60425,2.602230483,,,,,
60426,0.777659951,,,,,
60428,0.696055684,,,,,
60429,1.663339987,,,,,
60430,4.230317274,,,,,
60431,2.978406552,,,,,
60432,1.045929968,,,,,
60433,0.531632111,,,,,
60435,1.833260585,,,,,
60436,0.824175824,,,,,
60438,1.743211532,,,,,
60439,10.02906977,,,,,
60440,4.721955896,,,,,
60441,3.566453051,,,,,
60443,2.780638517,,,,,
60445,0.717703349,,,,,
60446,3.192559075,,,,,
60447,2.494199536,,,,,
60448,5.775517617,,,,,
60451,3.18627451,,,,,
60452,2.296613468,,,,,
60453,2.769963211,,,,,
60455,7.170795306,,,,,
60456,1.492537313,,,,,
60457,3.942307692,,,,,
60458,1.566820276,,,,,
60459,2.515445719,,,,,
60461,6.681514477,,,,,
60462,5.651162791,,,,,
60463,6.543624161,,,,,
60464,13.08900524,,,,,
60465,6.446414182,,,,,
60466,1.268911664,,,,,
60467,12.60954236,,,,,
60469,0.67001675,,,,,
60471,1.75145955,,,,,
60472,0,,,,,
60473,2.142857143,,,,,
60475,1.450777202,,,,,
60476,2.150537634,,,,,
60477,2.990556139,,,,,
60478,8.689182468,,,,,
60480,10.9263658,,,,,
60482,1.519756839,,,,,
60487,6.031424227,,,,,
60490,16.49484536,,,,,
60491,7.834757835,,,,,
60501,1.603206413,,,,,
60502,19.71925134,,,,,
60503,11.45833333,,,,,
60504,7.621550591,,,,,
60505,1.041075147,,,,,
60506,2.392454566,,,,,
60510,8.12371134,,,,,
60511,1.265822785,,,,,
60512,3.289473684,,,,,
60513,4.610733182,,,,,
60514,21.72661871,,,,,
60515,12.43243243,,,,,
60516,10.02457002,,,,,
60517,8.87966805,,,,,
60521,34.16870416,,,,,
60523,35.51815766,,,,,
60525,11.28036229,,,,,
60526,11.625,,,,,
60527,23.35675899,,,,,
60532,13.16322398,,,,,
60534,1.423487544,,,,,
60538,3.288718929,,,,,
60539,0,,,,,
60540,21.08244179,,,,,
60541,1.492537313,,,,,
60542,5.069124424,,,,,
60543,6.120612061,,,,,
60544,5.791352638,,,,,
60545,2.039515615,,,,,
60546,13.01115242,,,,,
60554,6.57785179,,,,,
60555,8.319039451,,,,,
60558,21.81818182,,,,,
60559,10.34482759,,,,,
60560,4.962583694,,,,,
60561,12.70718232,,,,,
60563,15.55153707,,,,,
60564,26.86658507,,,,,
60565,19.65364478,,,,,
60585,16.21344279,,,,,
60586,4.458756502,,,,,
60601,24.31654676,,,,,
60602,5.586592179,,,,,
60603,15.73033708,,,,,
60604,9.574468085,,,,,
60605,35.67625133,,,,,
60606,27.47603834,,,,,
60607,19.45594323,,,,,
60608,6.570418385,,,,,
60609,3.972570348,,,,,
60610,24.42244224,,,,,
60611,35.10815308,,,,,
60612,12.3901988,,,,,
60613,17.51690227,,,,,
60614,31.76826959,,,,,
60615,11.0821382,,,,,
60616,10.70738307,,,,,
60617,1.002246414,,,,,
60618,12.30941704,,,,,
60619,1.027631879,,,,,
60620,1.023605598,,,,,
60621,0.940265487,,,,,
60622,17.25319215,,,,,
60623,0.652090526,,,,,
60624,0.985915493,,,,,
60625,10.82756106,,,,,
60626,8.021390374,,,,,
60628,3.557312253,,,,,
60629,0.650195059,,,,,
60630,6.98159083,,,,,
60631,5.211885046,,,,,
60632,1.587301587,,,,,
60633,1.299756296,,,,,
60634,3.849787435,,,,,
60636,0.226671704,,,,,
60637,3.807796917,,,,,
60638,1.815142107,,,,,
60639,1.235305838,,,,,
60640,15.2173913,,,,,
60641,5.090054816,,,,,
60642,8.689182468,,,,,
60643,3.602305476,,,,,
60644,0.759768452,,,,,
60645,6.232453678,,,,,
60646,9.277177006,,,,,
60647,15.34765404,,,,,
60649,2.07641196,,,,,
60651,1.193565127,,,,,
60652,1.112781955,,,,,
60653,7.345360825,,,,,
60654,33.78212974,,,,,
60655,1.649405447,,,,,
60656,4.55311973,,,,,
60657,24.31941924,,,,,
60659,4.993429698,,,,,
60660,14.23390752,,,,,
60661,26.04340568,,,,,
60666,0.004679238,,,,,
60706,6.393678161,,,,,
60707,4.032258065,,,,,
60712,23.63213038,,,,,
60714,6.937095826,,,,,
60803,1.73025732,,,,,
60804,0.975063939,,,,,
60805,2.615470228,,,,,
60827,0.623330365,,,,,
