zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60180,20.105355,-88.5258191,42.22221497,0.393700787,4.499730356,90.7,33.7,19.5,10.158883,82500,4.637694,0.138132,2.4619,1.3778,2.770854,99.86,1,253,,,0,2077,988,1089,211,5,0.027772,70,55.709011,2018
60181,6.511479,-87.97606629,41.87668817,1.28641695,1.842899286,97.6,41.1,19.5,26.00951356,83476,8.394599,0.657347,1.79,1.2983,17.206976,78.57,34,2609,2,12,3,28801,14226,14575,7491,17,0.042803,550,112.042861,2018
60183,0.057362,-88.40791117,41.93911135,7.142857143,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0,1.718985236,1.238925099,225.810467,66.35516403,1,13,,,0,,,,,,,2,12.95294,2018
60184,7.813089,-88.25670655,41.95223758,4.032258065,4.499730356,96.9,40.8,30.8,36.99618159,146250,5.709344,0,2.467,1.3407,5.247834,92.58,10,238,,,0,2357,1160,1197,872,,,109,41.001793,2018
60185,30.75881,-88.21206205,41.8944963,1.045068583,0.097533032,107.4,42.7,15.9,18.57787373,90381,7.068675,0.341151,2.1868,1.5397,6.93267,77.17,32,3030,1,3,4,36129,18710,17419,6712,52,0.104934,723,213.240665,2018
60187,6.637118,-88.11274239,41.87248314,2.475458813,0.30133561,99.1,35.3,21,40.65908173,123023,8.406494,2.877484,1.8244,1.329,17.76764,86.6,58,2285,1,2,2,29708,14787,14921,12079,190,0.190982,486,117.925921,2018
60188,10.635516,-88.12908801,41.9154267,1.159708416,0.188049174,96.7,42.3,18.8,29.08314164,97906,8.295458,2.423832,1.8852,1.4292,14.624668,67.52,35,2983,1,2,8,42602,20943,21659,12390,167,0.257787,694,155.540887,2018
60189,11.231019,-88.11774087,41.83763509,3.723056826,4.499730356,93.6,38.2,23.1,46.03148519,127394,7.904406,1.278201,1.8921,1.3114,11.265322,85.22,57,1474,,,2,30427,14713,15714,14006,71,0.143555,604,126.521045,2018
60190,4.309415,-88.15675036,41.87100175,3.903559127,4.499730356,101.8,42.9,27.5,44.11738311,125797,7.857765,0.246623,1.9879,1.3167,14.833078,91.25,34,837,,,2,11143,5620,5523,4916,17,0.010628,271,63.921889,2018
60191,5.156905,-87.98030063,41.96304652,1.360544218,4.499730356,101.2,40.6,23.7,18.98635753,74014,7.916921,0.147627,1.8906,1.3216,14.076949,79.52,18,1305,,,2,14147,7117,7030,2686,18,0.007613,365,72.593487,2018
60192,7.686758,-88.16680258,42.07580678,3.530633437,4.499730356,99.3,44.7,20.8,43.25878594,124718,7.618727,3.258552,2.1045,1.441,12.457957,63.35,34,929,,,1,15650,7798,7852,6770,90,0.250477,474,95.761304,2018
60193,9.294651,-88.09520767,42.01166671,1.674730182,4.499730356,95.6,41.9,23.5,31.16428145,97138,8.373377,1.536464,1.8199,1.3217,16.001498,72.07,45,2642,,,3,40248,19674,20574,12543,60,0.142809,924,148.728344,2018
60194,3.626465,-88.11178422,42.03379217,1.694915254,4.499730356,90.7,42.5,22.7,33.14683838,86880,8.56109,2.078526,1.6861,1.2681,23.894253,58.36,20,1160,,,1,18946,9011,9935,6280,51,0.075377,469,86.651673,2018
60195,2.389813,-88.09139163,42.06950256,0.383141762,4.499730356,80.1,47.5,10.8,48.92241379,89478,7.753576,1.387891,1.35,1.2942,14.946851,40.8,2,520,,,0,5568,2476,3092,2724,17,0.033168,94,35.720178,2018
60196,0.225509,-88.05238778,42.06568272,0,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,16.547455,1.718985236,1.238925099,0,66.35516403,0,311,,,0,,,,,8,0.037316,,,2018
60201,4.513856,-87.69854673,42.05676084,9.809084924,2.658480909,90.7,30.3,21.3,44.00652544,137721,9.145296,1.939074,1.2648,1.0296,21.940228,69.33,149,1370,6,12,3,42296,20122,22174,18613,70,0.087527,539,99.035028,2018
60202,3.130048,-87.6896899,42.03044995,8.180300501,1.597419592,83.9,44.2,19.8,45.73506588,101304,9.258993,2.491879,1.2908,1.2526,18.577232,64.36,98,1100,3,5,8,32861,14994,17867,15029,45,0.077997,280,58.147627,2018
60203,0.676469,-87.71742841,42.04897398,6.8,4.499730356,79.5,37.1,27.6,50.50143266,135192,8.730847,0.925689,1.8959,1.3586,27.667006,71.78,17,233,,,1,4188,1855,2333,2115,8,0.006262,85,18.715872,2018
60208,0.259341,-87.67475726,42.05494091,26,15.42370855,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,5.910751,1.718985236,1.238925099,12.377572,66.35516403,13,37,2,4,0,,,,,21,0.015329,24,3.210012,2018
60301,0.154578,-87.79878551,41.88861288,3.225806452,25.87690357,81.9,48.6,28,63.99842271,108088,9.7054,6.996468,0.9511,0.8809,60.928696,58.08,4,120,2,4,0,2536,1142,1394,1623,17,0.010815,66,9.418236,2018
60302,2.97902,-87.78971104,41.89473982,9.028256375,4.499730356,89.5,43.4,22.1,50.70207189,135658,9.283396,0.749139,1.3259,1.1525,23.804554,68.31,131,1320,,,7,32048,15135,16913,16249,41,0.022317,228,70.914242,2018
60304,1.560486,-87.78939614,41.87252125,5.456852792,4.499730356,88.8,44,17,47.51431325,134381,9.332984,0.198976,1.49,1.3861,28.582159,72.01,43,745,,,5,17641,8299,9342,8382,6,0.003105,128,44.602059,2018
60305,2.449756,-87.81924792,41.89500452,10.39697543,4.499730356,94.8,38.1,22.6,50.12653651,187135,8.415463,1.791117,1.7243,1.2217,17.129146,84.75,55,474,,,2,11064,5383,5681,5546,47,0.043878,191,41.962228,2018
60402,6.448167,-87.78918115,41.83090472,0.517241379,0.155082832,99,40.4,16.9,14.17692041,68993,9.195849,0.919021,1.6884,1.353,21.151434,57.19,21,4039,1,1,10,63554,31612,31942,9010,61,0.05926,423,136.387976,2018
60403,4.849655,-88.12167056,41.56561375,0.280112045,4.499730356,112.2,40.1,23.5,16.13892845,64531,8.233232,0.371181,1.6645,1.0725,14.774832,69.99,4,1424,,,1,18254,9650,8604,2946,6,0.018001,298,71.652837,2018
60404,15.038762,-88.22126389,41.50817717,0.738552437,0.13298967,90.8,39.1,23,27.16003405,113255,7.130768,0.039644,2.0999,1.3352,7.668584,84.75,15,2016,1,2,2,18796,8945,9851,5105,6,0.005962,456,115.326009,2018
60406,5.713579,-87.68134042,41.65449993,0.20242915,4.499730356,97.7,38.5,16.6,10.11640798,50489,8.393973,0.44403,1.4875,1.1076,16.127501,48.25,4,1972,,,4,25256,12482,12774,2555,19,0.02537,501,92.145752,2018
60409,7.708219,-87.55115596,41.61293629,0.102389078,4.499730356,76.8,39.1,18.9,11.83331078,50925,8.475169,2.329241,1.3928,1.0075,13.704546,22.47,3,2927,,,1,36955,16050,20905,4373,89,0.179543,504,105.637642,2018
60410,33.953777,-88.19624358,41.41997662,0.234741784,4.499730356,104.1,39.9,18.4,18.59119694,97611,5.931497,0.10183,2.2113,1.4401,2.606322,94.65,4,1700,,,4,12791,6523,6268,2378,25,0.034575,362,88.494464,2018
60411,32.183803,-87.59043633,41.50918395,0.104384134,4.499730356,91.5,38.1,17.9,10.96366782,54915,7.493281,0.562562,1.5923,1.0815,9.027685,29.94,5,4785,,,4,57800,27613,30187,6337,33,0.181054,1036,290.54525,2018
60415,2.126447,-87.77987721,41.70308437,0.501002004,0.940536021,92.6,37.6,19.1,12.41055142,48958,8.81034,3.485956,1.5796,1.0828,24.562558,81.19,5,993,1,2,1,14254,6854,7400,1769,23,0.074127,280,52.230977,2018
60417,35.682239,-87.5941304,41.43108586,0.753623188,4.499730356,97.8,36.2,31,24.11165846,84719,6.056041,0.009175,1.9573,1.0284,4.004822,65.63,13,1712,,,0,15225,7529,7696,3671,7,0.003274,504,142.901031,2018
60418,2.808678,-87.74052269,41.64524741,1.593625498,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0,1.718985236,1.238925099,20.716615,66.35516403,4,247,,,1,,,,,,,290,58.186301,2018
60419,4.471658,-87.5983234,41.62824626,0.257864879,4.499730356,83.2,37.1,20.9,12.65677442,49547,8.529891,0.020731,1.452,1.0043,17.079253,5.45,5,1934,,,1,22644,10287,12357,2866,1,0.000927,332,76.37258,2018
60422,3.875514,-87.68406951,41.53801673,3.938115331,4.499730356,89.3,36.1,29.5,41.5950041,125091,7.832189,0.247735,1.7943,1.1001,16.9557,38.3,28,683,,,1,9768,4608,5160,4063,5,0.009601,249,65.712052,2018
60423,38.670119,-87.83853316,41.47837725,1.672335601,0.02585976,96.2,41.3,21.2,32.15463184,121805,6.684673,0.032826,2.1879,1.4161,6.510845,89.68,59,3469,1,1,4,30938,15173,15765,9948,11,0.012694,950,251.775165,2018
60425,4.085602,-87.61159171,41.54194666,0.92226614,4.499730356,82.6,39,22.3,21.89183124,73237,7.687685,0.332387,1.7086,1.0549,12.753948,23.31,7,752,,,0,8912,4032,4880,1951,5,0.01358,178,52.107554,2018
60426,7.662724,-87.65231858,41.61022359,0.04494382,4.499730356,87.5,37.7,19.3,7.23966256,42177,8.236059,0.331083,1.3203,0.8568,18.008132,17.16,1,2224,,,6,28924,13497,15427,2094,13,0.02537,598,137.991343,2018
60428,5.536183,-87.69288825,41.60028102,0.108108108,4.499730356,85.4,33.1,22.1,9.80360199,45797,7.703689,0.136665,1.5318,0.9193,16.974191,14.92,1,924,,,1,12271,5652,6619,1203,6,0.007566,262,93.972229,2018
60429,4.33178,-87.68230541,41.57391177,0.786782061,4.499730356,88.4,38.9,22.4,18.93156561,64643,8.1753,0.233091,1.5645,0.9962,23.78849,14.62,10,1261,,,2,15387,7218,8169,2913,3,0.010097,325,103.046507,2018
60430,6.796082,-87.66240279,41.55769177,0.792751982,0.147143604,91.9,40.6,24.2,31.35413062,87017,7.998427,0.109828,1.6728,1.1551,15.013363,50.37,14,1752,1,1,4,20227,9684,10543,6342,6,0.007464,382,102.032048,2018
60431,14.503428,-88.20724485,41.53230028,0.252161383,0.137898433,102.4,42.2,17.2,17.15836169,96555,7.378341,0.202952,2.1036,1.4567,9.588921,76.53,7,2769,1,2,6,23219,11746,11473,3984,31,0.029435,550,139.072227,2018
60432,7.692691,-88.04372998,41.54014691,0.102197241,4.499730356,102.4,39.4,11.7,6.20116705,47383,7.874256,0.71265,1.7647,1.2149,9.771027,48.53,2,1955,,,1,20222,10229,9993,1254,59,0.054822,392,75.165494,2018
60433,14.728193,-88.0451917,41.49692727,0.297619048,4.499730356,104.7,39.4,19.3,6.05568585,57038,7.02914,0.298842,1.7818,1.1871,6.127604,51.98,5,1675,,,2,16629,8507,8122,1007,24,0.044014,404,90.248538,2018
60435,10.305344,-88.12852245,41.54564762,0.434285714,0.194074065,91.2,38.8,19.1,14.56791609,64794,8.484372,0.358591,1.6971,1.1657,16.143319,67.21,19,4356,2,2,3,49863,23790,26073,7264,26,0.036954,745,166.362456,2018
60436,20.637406,-88.12286023,41.48715238,0.170261067,4.499730356,102,40.8,13.9,8.65663764,60034,6.82219,0.422505,1.773,1.2416,5.142411,59.07,3,1759,,,6,18945,9564,9381,1640,17,0.087194,412,106.126023,2018
60438,7.670643,-87.54997664,41.56728653,0.109449106,4.499730356,76.8,39.3,23.4,17.47928177,64032,8.23627,0.465906,1.6853,1.078,17.286528,49.91,3,2738,,,0,28960,12583,16377,5062,20,0.035738,540,132.598788,2018
60439,30.820229,-87.97409388,41.67748607,2.535083748,0.064892445,95.7,39.7,27.3,29.48082999,114032,6.63326,0.553497,2.0337,1.2582,5.883964,94.05,56,2153,1,2,2,23422,11452,11970,6905,128,0.170589,733,181.345107,2018
60440,16.062508,-88.07665836,41.69966848,1.07830552,1.245135567,97.7,41.6,16.7,20.16230908,80077,8.087231,1.615059,2.0498,1.4732,12.32481,47.19,42,3853,3,20,12,52246,25822,26424,10534,87,0.259419,899,197.967354,2018
60441,30.418144,-88.05135414,41.59571826,0.443090557,4.499730356,102.8,44.7,15.7,19.92093746,91324,7.059851,0.25301,2.0393,1.3264,6.364939,84.99,16,3595,,,5,35415,17954,17461,7055,53,0.076961,842,193.609634,2018
60443,12.061966,-87.74806287,41.50213367,0.234466589,0.165810449,84.5,42.1,22.6,24.92344808,100420,7.488259,0.433959,1.757,1.2052,11.026806,21.48,4,1702,2,2,2,21554,9874,11680,5372,17,0.052344,461,133.004963,2018
60445,4.838926,-87.73806195,41.62903503,0.254022015,4.499730356,94.9,40.1,26,14.17662939,75828,8.586463,0.365184,1.693,1.1212,17.267602,84.28,6,2356,,,0,25930,12626,13304,3676,18,0.017671,278,83.556647,2018
60446,20.120586,-88.10023503,41.63278898,0.683994528,4.499730356,91.6,42.2,13,15.31994512,84818,7.597014,0.547211,2.1067,1.5073,7.674512,59.8,25,3630,,,13,40085,19166,20919,6141,71,0.110102,721,154.415678,2018
60447,65.678324,-88.32056196,41.48763306,0.559910414,4.499730356,91,41.2,14.2,20.35161744,88714,5.377636,0.067409,2.1403,1.3873,2.450413,91.32,10,1776,,,5,14220,6775,7445,2894,28,0.044273,417,160.939037,2018
60448,18.41521,-87.89319128,41.53778572,0.810372771,0.108605875,103.7,42.5,20.5,31.08573568,118547,7.279616,0.145347,2.115,1.4195,10.028255,94.28,25,3060,1,2,7,26710,13600,13110,8303,14,0.026766,694,184.672427,2018
60451,27.248118,-87.96258808,41.50565954,0.737497119,4.499730356,96.6,43.3,16.8,28.78809558,120658,7.156546,0.242156,2.2054,1.4781,8.072018,96.79,32,4307,,,6,34945,17167,17778,10060,29,0.065983,799,219.947312,2018
60452,7.623185,-87.75537108,41.60775328,0.197628458,4.499730356,102.9,41.6,21.2,20.77390199,86973,8.220271,0.363457,1.9401,1.3521,16.062315,86.17,5,2525,,,0,28324,14366,13958,5884,53,0.027707,418,122.445996,2018
60453,8.718137,-87.75311466,41.71381449,0.462656973,0.688220431,96.9,40.6,24.1,21.72633818,79666,8.775173,1.373699,1.6866,1.1159,23.244415,80.46,21,4518,4,6,11,56420,27759,28661,12258,68,0.119761,831,202.647995,2018
60455,4.792631,-87.8098667,41.74264653,1.019664967,4.499730356,89.4,40.5,19,12.18520541,63227,8.142763,2.244279,1.7787,1.2017,18.602171,82.81,14,1359,,,2,16479,7780,8699,2008,18,0.10756,387,89.153341,2018
60456,0.476079,-87.73113503,41.73127222,0,4.499730356,83.6,41.6,21.9,10.3992572,65000,9.110401,0.638129,1.6508,1.0501,38.901153,95.08,0,317,,,0,4308,1961,2347,448,4,0.003038,82,18.520022,2018
60457,2.583271,-87.82837304,41.72578098,1.079489696,4.499730356,106.2,42.8,21.2,18.3906406,75839,8.599041,0.891505,1.9574,1.2082,21.023193,93.8,11,1008,,,5,14018,7219,6799,2578,8,0.02303,263,54.308605,2018
60458,2.640303,-87.83660467,41.74903823,0.407331976,4.499730356,86.8,38.6,14.5,9.78545264,54273,8.66393,0.061205,1.6233,1.1848,20.598612,71.67,4,978,,,0,15288,7105,8183,1496,2,0.001616,260,54.386576,2018
60459,4.392198,-87.76929121,41.74487618,0.188146754,4.499730356,100.1,38.9,20.3,10.1701951,71084,8.792044,2.215497,1.8812,1.2901,19.829612,83.14,4,2122,,,6,28908,14464,14444,2940,38,0.097309,337,87.095583,2018
60461,3.339906,-87.69159524,41.51767738,1.75,4.499730356,85.9,30.5,37.5,40.67520846,121250,7.294511,0.769363,1.9089,0.9745,13.758135,19.67,7,393,,,1,4917,2272,2645,2000,12,0.025696,221,45.950879,2018
60462,15.811261,-87.83885607,41.62488903,1.059274284,4.499730356,95.7,38.1,28.5,30.69594343,97889,7.843508,1.499254,1.8631,1.1793,12.361147,88.4,47,4390,,,5,40305,19707,20598,12372,98,0.237051,924,195.445318,2018
60463,6.464631,-87.78932601,41.65714902,1.25293657,4.499730356,92.5,33,37.5,33.45169503,100909,7.744514,0.1767,1.9398,1.1006,15.812606,93.03,16,1261,,,1,14926,7174,7752,4993,18,0.011423,426,102.222664,2018
60464,12.705991,-87.86621717,41.66946687,3.376623377,4.499730356,86.1,35.7,36.4,34.11219763,125364,6.639353,0.214702,1.8838,1.045,7.133074,92.02,26,744,,,3,9715,4495,5220,3314,33,0.02728,347,90.632778,2018
60465,5.628157,-87.83066575,41.69958195,1.049233253,4.499730356,84.2,39.5,25.5,19.45859326,68575,8.04063,1.200748,1.7758,1.0925,10.874449,90.26,13,1226,,,3,17473,7986,9487,3400,33,0.06758,281,61.203109,2018
60466,6.380334,-87.68547101,41.47692435,0.339943343,0.313463214,87.9,38.9,21.2,17.2086043,59273,8.145077,0.037349,1.4355,0.9818,12.212071,28.2,6,1759,1,2,0,21989,10285,11704,3784,2,0.002383,310,77.917092,2018
60467,14.784176,-87.888673,41.59927625,2.837902838,4.499730356,91.8,38.8,30.9,37.03244705,125529,7.496161,0.213235,2.0084,1.1812,10.804405,86.37,59,2020,,,0,26628,12745,13883,9861,20,0.031525,800,159.734226,2018
60469,1.214389,-87.68669402,41.62790194,0.17921147,4.499730356,94.7,36.6,13.5,12.30103806,60938,8.467918,0,1.8342,0.9907,27.227066,71.23,1,557,,,1,5780,2811,2969,711,,,121,33.064249,2018
60471,4.415953,-87.72787026,41.47819117,0.293542074,4.499730356,91.6,39.2,18.5,18.06474564,66008,8.06551,0.507727,1.5606,1.0467,12.740652,9.59,3,1019,,,1,14055,6720,7335,2539,9,0.022421,233,56.262119,2018
60472,1.649384,-87.70889817,41.64354151,0,4.499730356,108.7,36.3,21.8,8.52156057,50660,7.990447,0,1.3049,0.778,23.739338,8.25,0,350,,,1,4870,2537,2333,415,,,182,39.155285,2018
60473,8.012304,-87.60050261,41.59738077,0.756227758,0.24961609,87.6,37.2,23.5,18.43610648,67940,7.926914,0.337107,1.7997,1.1356,14.717084,16.6,17,2231,2,2,3,22201,10368,11833,4093,18,0.02701,633,117.917748,2018
60475,5.461279,-87.63277027,41.47362923,0.328227571,4.499730356,99.3,43.7,20.3,12.06326235,70357,7.479514,0.032373,1.5811,1.0175,12.265392,64.66,3,911,,,0,9674,4819,4855,1167,4,0.001768,199,66.984726,2018
60476,4.097403,-87.60392161,41.56618185,1.655629139,4.499730356,89.7,37.9,26.8,10.38908945,77321,6.410889,0.287206,1.6942,1.1342,7.129717,78.22,5,297,,,2,2493,1179,1314,259,12,0.011768,76,29.213325,2018
60477,17.722998,-87.77992401,41.56832633,0.476530855,4.499730356,94.8,40.3,24.9,22.45576096,85729,7.668344,0.834689,1.7924,1.1738,10.411992,86.96,20,4177,,,1,37919,18451,19468,8515,30,0.147932,638,184.531714,2018
60478,6.543714,-87.72573205,41.55840233,4.334187273,1.222547318,82.5,37.7,23.9,21.1313698,67804,7.86903,0.733437,1.7841,1.0344,15.245973,10.28,,,1,8,1,17112,7738,9374,3616,11,0.047994,350,99.765286,2018
60480,11.002907,-87.87919052,41.71591684,2.850356295,4.499730356,89.8,37.8,28.7,27.0018622,107500,6.190424,0.336248,2.046,1.3121,3.382269,86.91,12,409,,,1,5370,2540,2830,1450,63,0.036997,197,37.214796,2018
60482,2.275053,-87.79265892,41.68767071,0.218102508,4.499730356,100.8,42.2,20,12.02821546,66404,8.475982,0.820069,1.7563,1.1534,21.349217,90.5,2,915,,,1,10916,5479,5437,1313,8,0.018657,266,48.570601,2018
60487,7.401489,-87.83371449,41.56432847,0.513610683,0.270215898,98,39.7,19.9,30.07747856,109688,8.186534,0.60881,2.0549,1.4309,16.311562,87.45,10,1937,2,2,4,26588,13162,13426,7997,13,0.045061,501,120.729849,2018
60490,7.948527,-88.14405483,41.67769512,2.865995352,4.499730356,103.1,45.1,10.1,34.58697415,122500,7.934951,0.207925,2.4024,1.7436,11.423143,51.3,37,1254,,,3,22202,11270,10932,7679,12,0.016527,426,90.797157,2018
60491,25.808388,-87.95982264,41.6020173,1.383763838,4.499730356,105.3,38.6,26.5,28.51356648,115837,6.790853,0.051355,2.2219,1.342,5.575274,93.75,30,2138,,,10,22961,11777,11184,6547,42,0.013254,559,143.888826,2018
60501,3.076691,-87.82066836,41.77885683,0.462962963,4.499730356,101.6,37,14.8,7.63455374,48782,8.256566,0.142393,1.7471,1.3289,12.809031,66.26,4,860,,,7,11854,5973,5881,905,5,0.004381,200,39.40943,2018
60502,10.7767,-88.25915071,41.79234597,3.430420712,4.499730356,97.6,46.5,14.1,41.42869773,126230,7.649292,0.640326,1.9557,1.4701,11.892326,64.84,53,1492,,,7,22622,11175,11447,9372,54,0.069006,575,128.160034,2018
60503,3.848077,-88.25923653,41.7132961,1.150627615,4.499730356,96.1,47.6,8.9,35.40328757,125015,8.391806,0.184404,2.0266,1.5774,16.965059,64.53,11,945,,,1,16973,8316,8657,6009,4,0.007096,275,65.282855,2018
60504,8.988127,-88.23828671,41.74648882,1.494962626,0.89006308,96.5,45.4,10.2,29.47149659,92684,8.349779,5.108639,1.8424,1.4754,16.229783,63.19,46,3031,2,8,6,38013,18669,19344,11203,212,0.459171,774,145.875348,2018
60505,11.291516,-88.29443915,41.76379573,0.340053437,0.354248269,102.2,38.2,12.4,5.8595673,52253,8.829974,0.666332,1.9756,1.4354,14.40364,47.38,14,4103,1,4,10,77190,39022,38168,4523,71,0.075239,600,162.638929,2018
60506,25.635908,-88.37788744,41.76469594,0.736788618,0.390077855,100.6,39.3,16.9,14.88306035,69489,7.656737,0.659259,1.8418,1.2672,9.108521,62.77,29,3907,3,10,4,54216,27194,27022,8069,112,0.169007,813,233.505209,2018
60510,19.90353,-88.32516832,41.84287401,1.821782178,0.100484688,97,42.3,21.2,36.43381979,117686,7.302366,0.314467,1.967,1.3148,8.795892,90.84,46,2479,1,2,7,29533,14540,14993,10760,39,0.06259,661,175.069291,2018
60511,31.959451,-88.55181808,41.76009094,0.401606426,4.499730356,134.2,30.2,26.9,19.46169772,96463,4.101843,0.005153,2.3512,1.2239,1.974546,97.72,1,248,,,0,1932,1107,825,376,1,0.001647,96,63.105422,2018
60512,8.764098,-88.43689026,41.7037157,0,4.499730356,91.6,29.9,38.4,34.29054054,105872.56,4.90599,0,2.2046,1.6138,4.817588,100,0,145,,,1,1184,566,618,406,,,94,42.221813,2018
60513,3.102658,-87.84700792,41.82467867,1.3006886,4.499730356,83.6,45.2,19.2,30.52436441,97407,8.713599,2.192991,1.8231,1.306,23.77106,83.6,17,1290,,,6,18880,8596,10284,5763,23,0.068041,231,73.75347,2018
60514,2.02262,-87.95666762,41.79653113,5.139500734,4.499730356,95.2,43.8,17.7,46.42397863,162668,8.516788,1.355766,1.7036,1.2146,22.393065,85.94,35,646,,,0,10109,4929,5180,4693,29,0.027422,175,45.292661,2018
60515,11.676341,-88.02457577,41.80955574,3.843167702,0.256929804,94.1,39.2,24.6,40.2926556,126957,7.802408,2.060166,1.6794,1.1414,14.133627,90.36,99,2477,3,3,5,28566,13852,14714,11510,145,0.240552,767,165.029054,2018
60516,8.174437,-88.01336784,41.76184089,1.967535662,4.499730356,93.1,40,26.7,40.61432281,115674,8.183238,0.403905,1.8677,1.1609,20.330258,86.64,40,1993,,,4,29268,14113,15155,11887,23,0.033017,659,166.18841,2018
60517,8.765909,-88.04187663,41.74092672,2.302218501,4.499730356,97.6,43.6,18.4,36.32764167,101671,8.212819,0.881129,1.8465,1.3873,17.042734,73.24,55,2334,,,8,32328,15966,16362,11744,32,0.077239,770,149.395051,2018
60521,5.173296,-87.92828718,41.79876048,12.15012723,4.499730356,98.9,39.5,21.1,52.11390066,224699,8.176705,0.953783,2.0103,1.25,19.450168,85.18,191,1381,,,6,18402,9150,9252,9590,49,0.049342,475,100.621475,2018
60523,10.07719,-87.94935095,41.8369623,15.96474045,1.389276177,84.9,31.8,48.4,50.47355959,158446,6.913574,2.57422,1.8812,0.8309,12.092794,67.32,163,858,4,14,1,10136,4653,5483,5116,106,0.259409,851,121.861379,2018
60525,15.240389,-87.86649202,41.78112248,2.65560166,0.262460492,99.8,40.3,25,34.60884354,117264,7.604022,1.187929,1.6927,1.1539,11.607286,89.84,64,2346,3,4,15,30576,15276,15300,10582,116,0.181045,831,176.899559,2018
60526,2.775061,-87.87274166,41.83278435,2.077922078,4.499730356,90.5,41.3,23.3,39.77557951,118783,8.493174,0.964663,1.7175,1.2007,21.013607,89.98,16,754,,,3,13546,6437,7109,5388,28,0.02677,163,58.314042,2018
60527,14.639829,-87.93435393,41.74375928,7.435572455,0.273227235,94.6,40,30,42.97745762,119611,7.552744,1.228115,1.8846,1.1155,11.600315,75.75,176,2191,2,4,6,27903,13561,14342,11992,146,0.179794,942,169.826622,2018
60532,8.666003,-88.08491207,41.79116778,2.364574377,4.499730356,97.4,41.9,21.4,43.26069984,119014,8.086889,1.915174,1.6673,1.1995,16.487218,78.64,55,2271,,,5,28178,13905,14273,12190,83,0.165969,894,142.878278,2018
60534,1.986021,-87.82046435,41.81297793,0.377833753,4.499730356,97.7,39.4,18.8,13.36305008,68449,8.577179,1.297015,1.6429,1.1778,20.382926,79.01,3,791,,,2,10544,5210,5334,1409,26,0.025759,175,40.48092,2018
60538,9.453272,-88.35662387,41.72114611,0.406008932,4.499730356,96.5,40.7,13.2,18.70584514,86014,8.009578,0.215883,2.0414,1.462,14.820255,77.41,10,2453,,,3,28451,13971,14480,5322,10,0.020408,558,140.0999,2018
60539,0.363011,-88.33297478,41.82263055,0,4.499730356,493.5,75.1,6.6,20.14652015,105872.56,6.622794,0,1.718985236,1.238925099,24.167226,70.7,0,26,,,0,273,227,46,55,,,41,8.772969,2018
60540,13.824178,-88.14630253,41.76293923,4.761904762,0.868044378,95,40.1,21.5,45.19861678,136717,8.090484,3.52337,1.9237,1.2567,15.780223,79.1,150,3000,6,12,5,45112,21977,23135,20390,299,0.487077,1163,218.148606,2018
60541,83.179937,-88.52119332,41.5190879,0.215982721,4.499730356,105.4,40.3,19.6,16.63934426,89643,3.784212,0,2.2528,1.3211,2.234166,96.97,1,462,,,0,3660,1878,1782,609,,,233,185.837781,2018
60542,8.942473,-88.34747935,41.81043147,1.063829787,2.683821355,94.9,44.7,17.7,27.70206897,102147,7.614235,0.04378,2.0119,1.363,12.859188,78.91,16,1488,5,24,5,18125,8825,9300,5021,7,0.003915,436,114.992941,2018
60543,43.436908,-88.32104016,41.66345166,1.004134672,4.499730356,103.1,44,14.2,28.84053264,111755,6.826,0.483388,2.148,1.4832,4.648067,84.18,34,3352,,,1,40027,20317,19710,11544,1158,0.209969,851,201.897648,2018
60544,24.227247,-88.21713866,41.61216561,1.002147459,4.499730356,84.8,38.5,22.9,23.63574609,96298,6.997347,0.404813,1.9112,1.2254,6.358668,80.1,28,2766,,,6,26498,12157,14341,6263,45,0.098075,670,154.053016,2018
60545,37.766019,-88.53749205,41.67493601,0.409836066,4.499730356,104.4,42.3,13.8,12.59521834,90027,5.861022,0.004194,2.0286,1.4191,3.679192,83.44,6,1458,,,3,13259,6773,6486,1670,3,0.001584,384,138.948426,2018
60546,3.735527,-87.82110543,41.83719929,2.794411178,4.499730356,95.3,41.2,22.6,34.21102965,104625,8.342571,3.727506,1.7553,1.2248,17.582278,84.78,28,974,,,5,15685,7653,8032,5366,72,0.139242,367,65.679075,2018
60554,29.361829,-88.45998466,41.7798193,1.407349492,4.499730356,103,43.2,24.9,34.50600033,118516,6.026705,0.078016,2.1153,1.27,4.919813,88.69,18,1261,,,3,12166,6172,5994,4198,31,0.022907,431,144.454721,2018
60555,14.796483,-88.205932,41.83010124,2.515177797,4.499730356,101.5,41.4,19,32.36168947,95213,6.812196,1.140872,1.949,1.4098,6.200035,85.54,29,1124,,,3,13448,6775,6673,4352,67,0.168809,487,91.738717,2018
