zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60558,3.603004,-87.90082868,41.808205,3.529411765,4.499730356,92.4,38.7,23.1,27.12519906,167500,8.205219,0.731945,1.955,1.335,17.500028,97.04,27,738,,,2,13187,6333,6854,3577,18,0.026372,240,63.05267,2017
60559,5.155377,-87.97460366,41.7958291,1.886792453,4.499730356,91.7,41.6,21.6,17.1398739,79569,8.482623,1.306694,1.6241,1.1588,20.307693,74.74,32,1664,,,5,24901,11911,12990,4268,43,0.067365,411,104.693811,2017
60560,79.800563,-88.43134454,41.60849326,0.56542811,4.499730356,101.7,46.4,15.7,12.79867714,105998,5.714164,0.076006,2.1504,1.4637,3.506876,86.28,14,2462,,,1,24190,12195,11995,3096,26,0.060653,782,279.850673,2017
60561,6.089488,-87.98117328,41.74613529,2.098765432,4.499730356,91.9,40.5,27.7,20.35920407,103397,8.246119,0.607095,1.8993,1.2157,19.510958,80.39,34,1586,,,7,23218,11117,12101,4727,28,0.036969,500,118.811747,2017
60563,14.065593,-88.17505047,41.79656896,1.974933536,4.499730356,97.9,41.5,19.6,22.76097351,113066,7.881031,3.278099,1.6501,1.2522,13.328649,72.61,52,2581,,,13,37226,18411,18815,8473,190,0.461084,1002,187.475354,2017
60564,15.805639,-88.1995539,41.70702262,3.239289446,4.499730356,100,47,12.4,23.31409297,153399,7.887412,0.57141,2.1807,1.4844,10.918932,65.98,93,2778,,,8,42099,21053,21046,9815,38,0.090315,751,172.580702,2017
60565,12.929615,-88.12228326,41.73034452,2.307357423,4.499730356,96.3,43.7,18.5,24.02927524,141909,8.054881,0.574603,2.0788,1.442,12.554277,75.58,53,2244,,,5,40717,19973,20744,9784,61,0.074294,840,162.321967,2017
60585,16.9377,-88.21616292,41.65973858,2.194185409,4.499730356,105.6,46.1,9,17.6523107,132612,7.236107,0.339468,2.1538,1.6082,6.412526,80.52,40,1783,,,1,23521,12081,11440,4152,28,0.057498,472,108.613438,2017
60586,17.603121,-88.23276256,41.57085778,0.478710003,4.499730356,90.2,43.2,9.6,11.72496781,99834,7.897647,0.016213,2.2363,1.6414,9.060933,77.38,19,3950,,,3,47369,22466,24903,5554,3,0.002854,805,159.500694,2017
60601,0.335444,-87.62126325,41.88585147,7.038123167,35.77348231,100.4,42.4,22.4,34.70151941,161404,10.631009,14.786075,0.6589,0.9973,26.357043,74.77,48,634,5,12,0,13887,6957,6930,4819,12,0.049599,168,8.841312,2017
60602,0.117083,-87.62734086,41.88320901,1.470588235,25.62284875,139.1,45.5,6.4,30.38371182,105872.56,9.297141,29.766063,0.6628,1.4446,26.003015,76.43,14,938,1,3,0,1277,743,534,388,3,0.034851,54,3.044511,2017
60603,0.231351,-87.62348154,41.87981133,6.358381503,4.499730356,78.7,30.2,12.9,30.07518797,250000,8.551393,30.560058,0.6892,1.0515,15.961738,58.98,11,162,,,0,1197,527,670,360,8,0.070701,58,3.692764,2017
60604,0.086525,-87.62897135,41.87817927,1.612903226,34.6720601,96.5,34.4,27.8,31.73652695,250000,8.95161,14.440913,0.5575,1.0725,32.440324,62.57,2,122,1,3,0,668,328,340,212,6,0.012495,42,2.806899,2017
60605,1.483404,-87.62125243,41.86597821,5.240174672,1.348250375,88.6,46.8,14.7,34.27524057,165462,9.778717,6.904188,0.8958,1.1903,11.752416,60.38,36,651,1,2,2,26188,12300,13888,8976,86,0.102417,289,17.433581,2017
60606,0.240768,-87.63692925,41.88259696,6.834532374,16.61350346,98.3,53.1,17.8,47.68502873,197768,9.416528,4.366444,0.7756,1.1693,22.903883,75.53,19,259,2,4,0,2959,1467,1492,1411,9,0.010513,77,5.514522,2017
60607,2.292835,-87.6514525,41.87487273,5.01002004,0.872282567,102.9,42.5,7.7,31.2085177,156870,9.442776,7.357747,0.9458,1.2499,28.105028,60.14,75,1422,1,2,4,28928,14670,14258,9028,190,0.168701,492,64.440191,2017
60608,6.346433,-87.67093294,41.84871406,0.714554344,4.499730356,122.8,41.2,13.9,10.22351256,44391,9.427752,3.716812,1.0812,1.172,18.986533,47.17,19,2640,,,15,78877,43473,35404,8064,162,0.235885,913,120.496762,2017
60609,7.592591,-87.65533172,41.81244473,0.129785853,4.499730356,98.4,38.7,14.8,5.11853625,39623,8.991358,1.637689,1.1105,1.0573,20.126348,47.55,4,3078,,,21,60994,30252,30742,3122,69,0.124343,674,152.811127,2017
60610,1.068621,-87.6362724,41.90474242,6.512778236,4.499730356,83.9,39.3,21.9,34.07294447,144897,10.513755,4.122884,0.7059,1.025,21.656192,73.32,79,1134,,,1,39345,17947,21398,13406,68,0.044058,217,23.142262,2017
60611,0.885381,-87.61820469,41.89434562,7.332722273,30.49534607,86.6,43,29.2,43.00888254,175586,10.501397,2.839907,0.7071,0.9138,13.424308,76.18,80,1011,12,27,0,32198,14945,17253,13848,24,0.025144,164,11.885627,2017
60612,3.813055,-87.68747753,41.88051673,1.068510371,0.524513808,97.2,39.2,13.2,12.58915431,46009,9.134114,6.681231,0.8642,0.9668,27.461834,25.63,17,1574,1,2,7,35332,17418,17914,4448,148,0.254759,571,104.713483,2017
60613,1.885413,-87.66001369,41.95399234,2.918693537,4.499730356,100,44.9,12.2,35.51520187,132664,10.196631,2.102881,0.9012,1.2542,23.611133,83.37,42,1397,,,4,50553,25277,25276,17954,54,0.039648,211,44.516738,2017
60614,3.355569,-87.65102866,41.92263241,7.678729038,1.192048204,99.8,38.3,12.4,36.39871841,174132,9.948838,3.917696,0.9416,1.2565,18.198368,84.99,174,2092,1,4,6,70225,35086,35139,25561,133,0.131461,464,61.065878,2017
60615,2.369067,-87.60341547,41.80195119,2.212389381,4.499730356,87.6,37.6,20,26.14361375,74874,9.748904,2.564512,0.8181,0.8527,20.799378,28.89,25,1105,,,6,40595,18952,21643,10613,75,0.060755,174,49.275121,2017
60616,3.779486,-87.62796609,41.84452226,1.148447469,0.529172485,90.3,42.3,20.4,19.37522267,52580,9.554685,7.656041,0.9254,1.0083,23.049648,27.98,27,2324,1,2,8,53331,25308,28023,10333,183,0.289359,608,87.115823,2017
60617,17.651703,-87.55720338,41.70972302,0.092678406,4.499730356,87.1,36.5,21.4,6.80808106,45152,8.434171,1.119597,1.2538,0.9485,11.837173,38.04,4,4312,,,9,81227,37807,43420,5530,154,0.197628,864,208.946268,2017
60618,5.059562,-87.7029244,41.94662964,2.14884696,4.499730356,101.4,46.8,13,17.79915562,78110,9.842644,3.000457,1.2826,1.371,27.900938,80.85,82,3734,,,17,95218,47935,47283,16948,161,0.15181,677,141.166526,2017
60619,6.101187,-87.60532129,41.74394561,0.171086399,4.499730356,79.6,38.3,23.1,10.62674625,47646,9.24228,1.127404,0.9638,0.7926,22.470249,1.52,6,3501,,,25,62992,27909,35083,6694,80,0.068785,507,137.095189,2017
60620,6.913464,-87.65166479,41.7407705,0.084626234,4.499730356,78.7,39,22.7,8.35609509,40709,9.211213,3.533684,1.0413,0.8378,22.86519,1.59,3,3542,,,16,69195,30467,38728,5782,333,0.2443,760,158.077667,2017
60621,3.772087,-87.63987815,41.77630623,0.089047195,4.499730356,80,35.5,17.9,3.42339979,25346,8.997722,1.166357,0.6801,0.6064,32.681524,1.98,1,1122,,,11,30496,13556,16940,1044,48,0.043996,407,123.27755,2017
60622,2.594312,-87.68380074,41.90331259,2.527075812,4.499730356,108,48.1,8.9,28.47242921,106968,9.937474,2.271816,1.1088,1.4063,27.956903,76.62,70,2700,,,4,53680,27875,25805,15284,85,0.058938,456,72.528929,2017
60623,5.448693,-87.71709661,41.84884398,0.113571834,4.499730356,97.2,37.5,12.5,3.58973201,33249,9.696353,1.007728,1.0967,1.127,19.263748,40.22,4,3518,,,9,88586,43661,44925,3180,70,0.054908,461,104.962249,2017
60624,3.552494,-87.7232282,41.88080328,0.071123755,4.499730356,87.3,34.6,14.6,3.26297624,27585,9.268837,1.643831,0.7939,0.7607,26.244464,3.5,1,1405,,,9,37665,17555,20110,1229,67,0.058397,395,93.233301,2017
60625,3.662941,-87.70434244,41.97182967,1.441860465,0.27300467,99.9,46,14.1,20.38028658,75517,9.99993,2.199626,1.1785,1.3631,24.237962,65.84,31,2119,1,1,7,80676,40327,40349,16442,112,0.080571,383,88.782226,2017
60626,1.769159,-87.66965155,42.00913512,1.686746988,2.260961282,94.5,44.5,14.4,18.69030274,53514,10.237525,3.500194,0.7862,1.1205,22.477724,60.37,21,1224,2,4,5,49416,24012,25404,9236,85,0.061924,202,39.766667,2017
60628,10.899455,-87.61772526,41.69218582,0.168634064,4.499730356,83,36.3,22.3,8.75158223,46846,8.737697,1.972631,1.1931,0.8587,18.537159,4.25,6,3552,,,14,67942,30816,37126,5946,209,0.215006,718,202.04493,2017
60629,7.553414,-87.71275391,41.77501522,0.066148503,0.132390466,96.1,38.6,12.5,3.35234691,46759,9.623085,0.855918,1.4968,1.2388,20.14845,37.74,4,6043,1,1,19,114129,55932,58197,3826,54,0.064651,460,152.189587,2017
60630,4.736033,-87.75797947,41.97191239,0.991987791,4.499730356,96.2,44,20.8,13.72129808,83505,9.404879,1.336984,1.4859,1.2768,26.015638,72.54,26,2595,,,12,57531,28210,29321,7894,80,0.06332,514,123.21092,2017
60631,3.850515,-87.81399555,41.99453806,0.576645843,4.499730356,91.5,41.4,25.6,17.58100521,114814,8.946173,2.588459,1.6137,1.1911,24.377946,90.25,12,2069,,,1,29566,14123,15443,5198,52,0.099669,412,93.867646,2017
60632,7.690598,-87.71337637,41.81192764,0.114311843,4.499730356,105.8,38.9,12.5,3.54087556,45488,9.385668,1.894131,1.5104,1.3695,19.275582,50.72,5,4369,,,22,91644,47113,44531,3245,77,0.14567,495,148.240756,2017
60633,8.691294,-87.55758085,41.65588935,0.102354145,4.499730356,104.6,43.2,18,6.23390395,61224,7.325802,4.049811,1.5144,1.0937,6.691356,72.36,1,976,,,0,13202,6748,6454,823,71,0.351981,176,58.156544,2017
60634,6.565278,-87.80316789,41.945359,0.583982202,4.499730356,93,42.6,20.4,10.19212027,74032,9.342128,0.851678,1.6336,1.2963,24.264452,80.11,21,3575,,,7,74901,36085,38816,7634,73,0.055915,465,159.302871,2017
60636,3.783643,-87.66902747,41.77586877,0,4.499730356,90.1,37.6,21.9,4.32953193,35630,9.116896,2.040864,0.9581,0.7271,28.421045,2.72,0,1664,,,11,34461,16333,18128,1492,91,0.077219,367,107.535089,2017
60637,4.525875,-87.60301412,41.78104981,0.813559322,1.325710498,77.7,34.5,16.4,12.48177311,32440,9.26927,2.427089,0.7107,0.7569,22.062555,15.93,12,1463,3,6,7,48006,20998,27008,5992,106,0.109847,389,99.852367,2017
60638,11.487542,-87.76996698,41.78288695,0.205075622,4.499730356,97,41.8,19.3,8.96762163,76800,8.54386,1.497335,1.6722,1.2268,13.116531,73.11,8,3893,,,11,58990,29045,29945,5290,58,0.172007,575,150.676704,2017
60639,4.581825,-87.75599797,41.92045662,0.294511379,4.499730356,100.4,40.3,13.1,4.39917591,44262,9.893954,2.251265,1.4227,1.3517,28.805412,37.13,11,3724,,,15,90767,45463,45304,3993,88,0.103149,489,131.981358,2017
60640,2.928632,-87.65988835,41.9710549,2.205882353,0.682912705,108.3,48.8,17.9,23.43901081,72617,10.056515,3.534449,0.8096,1.068,16.800216,64.77,33,1463,1,2,7,68258,35489,32769,15999,143,0.103511,299,49.201651,2017
60641,4.092557,-87.74703182,41.94617892,0.683371298,0.488692033,97.7,43.6,16.9,11.33887984,66072,9.746423,1.637363,1.4338,1.3302,28.484204,67.02,21,3052,2,2,9,69954,34564,35390,7932,79,0.06701,428,116.573229,2017
60642,1.71021,-87.65778957,41.90117614,4.334187273,2.338894054,100.8,48.2,9,30.24938424,122956,9.340938,5.557972,1.0937,1.3858,26.964152,70.72,,,2,4,7,19488,9783,9705,5895,105,0.095053,445,46.114363,2017
60643,7.305465,-87.66221868,41.69941714,0.678329168,4.499730356,84.3,40,25,15.93046955,75809,8.851507,2.221228,1.4844,1.0184,22.832564,22.45,19,2782,,,8,51028,23337,27691,8129,142,0.162271,648,166.802499,2017
60644,3.565574,-87.75747955,41.88033755,0.203252033,4.499730356,81.3,36.8,17,5.34953416,34804,9.529291,1.011815,0.8116,0.8508,26.554695,3.92,4,1964,,,8,49051,22001,27050,2624,32,0.036077,346,94.682731,2017
60645,2.245249,-87.69504368,42.00846201,0.836820084,4.499730356,99.4,39.1,19,14.96819905,56096,9.975728,1.755173,1.2521,1.1674,25.853133,57.06,12,1422,,,2,48269,24057,24212,7225,59,0.039408,204,58.046721,2017
60646,3.836287,-87.76136336,41.99348687,1.330798479,4.499730356,88.2,40,26.7,20.6064956,115365,8.890622,0.441703,1.6366,1.1169,25.287966,84.73,21,1557,,,3,27865,13059,14806,5742,19,0.016945,435,97.011897,2017
60647,3.813669,-87.70225617,41.92109659,2.412769117,4.499730356,100.6,45,10.1,20.37351637,75744,10.043165,2.95613,1.1444,1.3664,29.112583,76,65,2629,,,13,87707,43981,43726,17869,176,0.112737,719,111.025756,2017
60649,2.91271,-87.57036942,41.76339526,0.475907198,4.499730356,74.3,39.5,22.3,12.16109264,34197,9.627916,2.099282,0.7807,0.7406,24.785761,3.61,8,1673,,,8,44223,18854,25369,5378,79,0.061146,244,72.193733,2017
60651,3.538134,-87.74108032,41.90241092,0.223048327,4.499730356,85.4,37.9,16.6,5.57514395,40052,9.768512,1.744309,1.2091,1.0618,20.236225,14.82,6,2684,,,14,61828,28487,33341,3447,57,0.061716,241,71.598475,2017
60652,4.542528,-87.71205502,41.7459939,0.076952674,4.499730356,94.5,41,15.5,9.94447249,70944,9.168916,4.661743,1.7588,1.2716,19.996558,26.29,2,2597,,,7,43582,21177,22405,4334,51,0.211761,445,90.834926,2017
60653,2.43091,-87.61019475,41.81952273,0.828729282,4.499730356,75.8,38.5,19.4,12.49214331,38207,9.479585,2.96461,0.7837,0.7565,21.841772,5.49,9,1077,,,2,31820,13720,18100,3975,91,0.072067,231,53.095382,2017
60654,0.625065,-87.63776137,41.89261439,6.419400856,12.79866894,100,53.7,8.4,41.59135993,177594,10.276215,5.247134,0.6882,1.1462,19.197167,79.12,45,656,2,8,2,18148,9072,9076,7548,50,0.032798,186,11.999477,2017
60655,3.84918,-87.70118672,41.69638708,0.151000378,4.499730356,93.8,40.8,18.9,16.40204335,112325,8.926225,1.945116,1.8177,1.3078,26.735187,89.21,4,2645,,,3,28972,14025,14947,4752,102,0.074871,302,102.908547,2017
60656,3.591668,-87.82806954,41.97195114,0.59311981,4.499730356,102.5,45.5,24.1,16.62700773,75314,8.921116,2.478069,1.4412,1.1158,21.175984,84.75,10,1676,,,2,26896,13613,13283,4472,68,0.089004,314,76.057105,2017
60657,2.229955,-87.65698183,41.93967609,4.063786008,4.499730356,102.2,42.7,11.5,39.12528708,152933,10.355739,2.088966,0.8595,1.2692,24.075255,86.65,79,1865,,,5,70103,35437,34666,27428,75,0.046583,260,53.686736,2017
60659,2.758823,-87.70203289,41.98972288,0.740740741,4.499730356,104.7,41.2,16.2,13.96815192,54706,9.59282,2.13109,1.3924,1.3351,22.08458,54.62,10,1340,,,5,40442,20682,19760,5649,78,0.058793,312,60.927448,2017
60660,1.253893,-87.66546701,41.99107348,1.321585903,4.499730356,97.7,46.3,19.3,22.29010174,63245,10.42079,2.597829,0.8122,1.0598,24.161007,68.1,12,896,,,5,42068,20784,21284,9377,65,0.032574,181,30.295318,2017
60661,0.332499,-87.64356404,41.88279756,2.466793169,12.03011137,107.2,51.5,4.3,41.21893369,168269,10.28069,9.094463,0.6447,1.1795,34.973507,59.98,13,514,2,4,0,9697,5016,4681,3997,32,0.030239,149,11.628656,2017
60666,7.502059,-87.90236647,41.9799694,0.004358248,0.799780434,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,4.739486,1.718985236,1.238925099,2.053174,66.35516403,1,22944,1,6,2,,,,,30,0.355559,68,15.403035,2017
60706,3.095518,-87.81700421,41.96392468,0.780031201,0.32304771,91.3,39.6,30.7,11.98759611,73972,8.936544,2.725457,1.5936,1.1019,24.691745,90.38,10,1272,1,1,9,23541,11233,12308,2822,36,0.084367,389,76.433741,2017
60707,3.818924,-87.80798327,41.92171512,0.481000481,4.499730356,90.4,42.2,21.6,11.50289017,71081,9.334784,2.510576,1.5358,1.1878,25.267346,72.8,10,2069,,,5,43250,20529,22721,4975,44,0.095877,293,96.494073,2017
60712,2.6845,-87.73341268,42.005363,4.052098408,4.499730356,92.2,35.3,32.1,21.95141252,104573,8.45689,2.935854,1.8573,1.1254,29.939796,62.05,28,663,,,7,12637,6062,6575,2774,42,0.078813,367,80.373383,2017
60714,6.724578,-87.80996306,42.02720692,0.875,1.189665731,90,38.1,32.1,14.05168667,72900,8.400212,4.108778,1.634,1.0965,17.646811,74.93,14,1586,5,8,10,29911,14165,15746,4203,88,0.276298,779,118.667358,2017
60803,8.527024,-87.73453065,41.67302762,0.373831776,4.499730356,94,39.1,20.8,8.00017887,62290,7.871878,0.658119,1.6168,1.1004,11.641847,68.9,8,2132,,,6,22362,10833,11529,1789,46,0.056118,498,99.270306,2017
60804,6.410569,-87.75867343,41.8426711,0.173197662,4.499730356,101.1,38,10.9,2.87693318,46734,9.477464,1.306109,1.6785,1.4441,18.2566,41.83,8,4611,,,15,83735,42101,41634,2409,30,0.083729,467,117.035194,2017
60805,3.546499,-87.70182222,41.72236017,0.185185185,4.499730356,88.1,40.8,19.9,15.61426551,85172,8.627274,1.71087,1.7215,1.2356,23.3531,69.55,3,1617,,,8,19796,9270,10526,3091,18,0.060676,302,82.821746,2017
60827,7.235392,-87.6302166,41.65024975,0,4.499730356,86.1,37.9,15.3,5.17743277,39059,8.291089,0.791208,1.174,0.8427,12.968733,4.88,0,1565,,,3,28856,13354,15502,1494,77,0.057247,380,93.83387,2017
