zipcode,SQMI,x,y,Pct_EV,Cport_den,Sex_ratio,Pct_30_60,Pct_60,Pct_bachelor,Med_incm_family,Ln_pop_den,Pking_den,Num_veh_hd,Num_wk_hd,Road_den,Pct_white,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_male,Pop_female,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year
60180,20.105355,-88.5258191,42.22221497,0.858369099,4.499730356,125.1,25.1,24.2,16.4160401,101429,4.37427,0.138162,2.1946,1.3622,2.102039,87.47,2,231,,,0,1596,887,709,262,5,0.027778,74,42.26225,2021
60181,6.511479,-87.97606629,41.87668817,3.811991118,3.685798572,96.7,40.8,19,26.67934925,95560,8.451522,0.657347,1.8668,1.3471,16.939248,74.55,103,2599,4,24,3,30488,14991,15497,8134,17,0.042803,585,110.299559,2021
60183,0.057362,-88.40791117,41.93911135,6.25,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,0.169101,1.718985236,1.238925099,226.114884,66.35516403,1,15,,,0,0,0,0,0,1,9.70E-05,2,12.970402,2021
60184,7.813089,-88.25670655,41.95223758,11.95219124,4.499730356,90.5,42,30.9,37.51474636,160614,5.785299,0.005132,2.3254,1.3961,5.647092,78.06,30,221,,,0,2543,1208,1335,954,4,0.000401,128,44.121232,2021
60185,30.75881,-88.21206205,41.8944963,3.389830508,0.097533032,101.9,41.2,18.1,21.16561748,101128,7.021697,0.394372,2.1569,1.4708,7.256891,62.96,110,3135,1,3,4,34471,17394,17077,7296,67,0.121304,922,223.213327,2021
60187,6.637118,-88.11274239,41.87248314,5.629903092,0.60267122,99.5,35,22.3,40.29213852,139733,8.431656,2.955906,1.8313,1.3008,16.879751,84.18,122,2045,2,4,2,30465,15196,15269,12275,202,0.196187,534,112.032896,2021
60188,10.635516,-88.12908801,41.9154267,4.117647059,0.188049174,98.4,40.7,21.8,31.04279972,110192,8.288107,2.936661,1.9282,1.427,14.595671,62.56,126,2934,1,2,8,42290,20979,21311,13128,211,0.312329,793,155.232496,2021
60189,11.231019,-88.11774087,41.83763509,10.05802708,4.499730356,93.4,36.9,25.2,47.79378069,137075,7.90844,1.317904,1.8172,1.2349,11.011491,81.48,156,1395,,,2,30550,14750,15800,14601,76,0.148014,669,123.670268,2021
60190,4.309415,-88.15675036,41.87100175,8.35214447,4.499730356,106.6,40.7,27.8,43.12543676,151019,7.884768,0.656771,2.0635,1.3289,13.740135,85.35,74,812,,,2,11448,5908,5540,4937,33,0.028303,280,59.211942,2021
60191,5.156905,-87.98030063,41.96304652,3.548387097,4.499730356,106.6,39,25,18.19468025,92470,7.916143,0.534119,1.9838,1.4041,13.533309,73.34,44,1196,,,2,14136,7294,6842,2572,31,0.027544,395,69.78999,2021
60192,7.686758,-88.16680258,42.07580678,13.4765625,4.499730356,107.9,40.8,25.3,45.94594595,140395,7.664989,3.140674,2.0382,1.387,12.763901,60.37,138,886,,,1,16391,8507,7884,7531,92,0.241416,506,98.11302,2021
60193,9.294651,-88.09520767,42.01166671,5.957287374,4.499730356,97.5,41,24.4,30.91407223,96003,8.370939,1.716783,1.799,1.234,16.641438,69.92,159,2510,,,3,40150,19826,20324,12412,82,0.159569,997,154.676362,2021
60194,3.626465,-88.11178422,42.03379217,6.984387839,4.499730356,89.6,44,21.5,35.18346607,99316,8.638311,2.078526,1.6522,1.2697,24.742743,56.6,85,1132,,,1,20467,9673,10794,7201,51,0.075377,515,89.728693,2021
60195,2.389813,-88.09139163,42.06950256,2.959830867,4.499730356,78,46.3,17.5,55.45734841,97287,7.618607,1.481413,1.3118,1.1753,14.453779,35.5,14,459,,,0,4865,2132,2733,2698,18,0.035403,132,34.54183,2021
60196,0.225509,-88.05238778,42.06568272,0.381679389,4.499730356,100.8600113,40.4,21.3,27.78634765,105872.56,8.013352657,10.087846,1.718985236,1.238925099,9.929063,66.35516403,1,261,,,0,,,,,7,0.022749,7,2.239093,2021
60201,4.513856,-87.69854673,42.05676084,17.89737172,5.760041969,100.1,28.6,23.7,46.56862745,166905,9.17226,1.929415,1.2602,1.0379,21.333187,66.49,286,1312,13,26,3,43452,21733,21719,20235,73,0.087091,640,96.294934,2021
60202,3.130048,-87.6896899,42.03044995,15.50960118,3.833807021,88.6,44.1,21.2,47.68487914,115865,9.316123,2.922319,1.3082,1.2941,18.186838,59.63,210,1144,7,12,8,34793,16346,18447,16591,74,0.09147,317,56.925676,2021
60203,0.676469,-87.71742841,42.04897398,16.04938272,4.499730356,81.3,36.8,26.6,51.37478849,151417,8.852126,0.925689,1.8479,1.3461,26.501571,75.36,39,204,,,1,4728,2120,2608,2429,8,0.006262,91,17.927491,2021
60208,0.259341,-87.67475726,42.05494091,27.08333333,30.84741711,101,4.3,0,4.3062201,105872.56,6.691946,3.90644,1.718985236,1.238925099,12.000837,66.51,13,35,4,8,0,209,105,104,9,19,0.010131,25,3.112309,2021
60301,0.154578,-87.79878551,41.88861288,16.1971831,77.63071071,84.5,55.5,14.7,69.20415225,112201,9.836068,7.072158,0.9777,1.0011,49.862742,51.49,23,119,6,12,0,2890,1324,1566,2000,17,0.010932,69,7.707683,2021
60302,2.97902,-87.78971104,41.89473982,19.32515337,0.671361723,87.2,41.9,23.9,51.95677835,152533,9.31385,0.879585,1.3112,1.1462,23.406901,65.96,315,1315,1,2,7,33039,15387,17652,17166,49,0.026203,273,69.729627,2021
60304,1.560486,-87.78939614,41.87252125,13.35656214,2.563303996,92.2,41.9,19.2,49.33685543,148469,9.362585,0.241079,1.5449,1.3788,27.407586,64.04,115,746,1,4,5,18171,8718,9453,8965,9,0.003762,142,42.769155,2021
60305,2.449756,-87.81924792,41.89500452,21.03250478,0.816407838,88.4,37.7,24,52.86152274,204600,8.474939,1.823692,1.6037,1.1411,16.27381,84.14,110,413,1,2,2,11742,5508,6234,6207,49,0.044676,217,39.866863,2021
60402,6.448167,-87.78918115,41.83090472,1.562853907,0.155082832,107.5,42.1,17.1,15.49612712,76518,9.223349,0.977348,1.6935,1.3285,20.844124,42.88,69,4346,1,1,10,65326,33839,31487,10123,71,0.063021,510,134.40639,2021
60403,4.849655,-88.12167056,41.56561375,0.972897846,4.499730356,93.4,35.6,25.4,18.06376133,69902,8.167634,0.371181,1.7058,1.0735,14.783557,71.65,14,1425,,,1,17095,8258,8837,3088,6,0.018001,312,71.695151,2021
60404,15.038762,-88.22126389,41.50817717,3.4038164,0.13298967,109.9,37.1,26.3,26.26329449,125562,7.175253,0.039644,2.051,1.2347,7.600763,81.24,66,1873,1,2,2,19651,10288,9363,5161,6,0.005962,571,114.306071,2021
60406,5.713579,-87.68134042,41.65449993,0.96069869,4.499730356,104.3,38.8,18.5,10.83696565,56063,8.384065,0.478737,1.4785,1.1192,15.805575,47.64,22,2268,,,4,25007,12769,12238,2710,20,0.027353,548,90.3064,2021
60409,7.708219,-87.55115596,41.61293629,0.317551963,4.499730356,87.6,38.6,20.7,13.25107445,58624,8.450791,2.343992,1.4528,1.0255,13.442101,16.81,11,3453,,,1,36065,16839,19226,4779,91,0.18068,556,103.614656,2021
60410,33.953777,-88.19624358,41.41997662,1.641337386,4.499730356,91,38,19.9,21.37787655,110942,6.018163,0.105723,2.3673,1.3746,2.632263,94.51,27,1618,,,4,13949,6647,7302,2982,27,0.035897,373,89.375279,2021
60411,32.183803,-87.59043633,41.50918395,0.710511933,0.09321459,90.3,38,18.7,13.72600578,62522,7.41114,0.459013,1.6558,1.0986,9.111608,27.84,39,5450,2,3,4,53242,25268,27974,7308,38,0.147728,1184,293.246199,2021
60415,2.126447,-87.77987721,41.70308437,1.573254671,1.881072042,94.8,38.3,22.4,20.98105877,75778,8.821433,3.490846,1.6502,1.185,23.312306,71.55,16,1001,2,4,1,14413,7016,7397,3024,24,0.074231,293,49.572383,2021
60417,35.682239,-87.5941304,41.43108586,1.886792453,0.056050294,92.9,34.6,34.4,22.9256103,93553,6.080822,0.009175,1.9943,1.0788,3.722405,58.75,33,1716,2,2,0,15607,7517,8090,3578,7,0.003274,541,132.823757,2021
60418,2.808678,-87.74052269,41.64524741,3.138075314,4.499730356,91.5,36.6,34,20.61411549,81406,8.264721,0.573722,1.6545,1.028,18.472682,81.77,15,463,,,1,10910,5213,5697,2249,11,0.016114,292,51.883816,2021
60419,4.471658,-87.5983234,41.62824626,0.344827586,4.499730356,87,36.3,23.9,14.1606448,60063,8.482134,0.020731,1.5241,0.9497,16.797308,5.01,8,2312,,,1,21588,10043,11545,3057,1,0.000927,345,75.111817,2021
60422,3.875514,-87.68406951,41.53801673,9.175531915,2.064242317,92.9,39.5,25.4,42.86392555,127431,7.9074,0.270493,1.8406,1.1664,17.614546,29.55,69,683,1,8,1,10531,5073,5458,4514,7,0.010483,295,68.265418,2021
60423,38.670119,-87.83853316,41.47837725,5.339524086,0.02585976,96.9,40.5,22.8,31.92118227,134893,6.733313,0.046566,2.1693,1.4271,6.412111,84.24,184,3262,1,1,4,32480,15981,16499,10368,16,0.018007,1013,247.957109,2021
60425,4.085602,-87.61159171,41.54194666,0.997506234,4.499730356,80.1,37.2,26.4,22.10829493,75559,7.661308,0.434624,1.7589,1.0687,11.067887,24.76,8,794,,,0,8680,3861,4819,1919,6,0.017757,201,45.21898,2021
60426,7.662724,-87.65231858,41.61022359,0.51986632,4.499730356,90,33.2,22.2,7.24032884,50269,8.047899,0.331083,1.4453,0.942,17.606343,16.5,14,2679,,,6,23963,11348,12615,1735,13,0.02537,633,134.91255,2021
60428,5.536183,-87.69288825,41.60028102,0.326530612,0.361259734,91.7,34.9,17.9,9.09331919,47407,7.622668,0.136665,1.6821,0.9883,16.44997,16.55,4,1221,1,2,1,11316,5414,5902,1029,6,0.007566,312,91.070043,2021
60429,4.33178,-87.68230541,41.57391177,1.437371663,0.923407929,74.4,35.1,18,16.97962445,66106,8.151026,0.354058,1.5756,1.0212,22.027207,10.35,21,1440,2,4,2,15018,6409,8609,2550,4,0.015337,396,95.417013,2021
60430,6.796082,-87.66240279,41.55769177,3.134068485,0.147143604,93.5,38.8,23,29.99852587,98517,8.004539,0.23209,1.6915,1.152,14.695812,45.14,54,1669,1,1,4,20351,9835,10516,6105,12,0.015773,455,99.873943,2021
60431,14.503428,-88.20724485,41.53230028,1.6,0.137898433,94.2,41,14.2,19.37326164,109362,7.52791,0.236785,2.1031,1.414,10.166057,71.32,44,2706,1,2,6,26965,13080,13885,5224,33,0.034342,656,147.44267,2021
60432,7.692691,-88.04372998,41.54014691,0.968188105,4.499730356,109.1,40.7,12.6,7.87875746,55801,7.85956,0.984194,1.8837,1.3219,9.790569,41.55,21,2148,,,1,19927,10396,9531,1570,124,0.075711,426,75.31582,2021
60433,14.728193,-88.0451917,41.49692727,0.324675325,0.135793984,100.9,38,21.3,8.78155189,67623,6.993389,0.367126,1.8305,1.1303,5.989203,46.35,6,1842,1,2,2,16045,8059,7986,1409,41,0.054071,414,88.210138,2021
60435,10.305344,-88.12852245,41.54564762,1.211720643,0.38814813,99.1,40.6,18.2,14.40028256,82068,8.449019,0.56754,1.718,1.1995,17.390429,61.12,55,4484,4,4,3,48131,23955,24176,6931,45,0.058487,825,179.214357,2021
60436,20.637406,-88.12286023,41.48715238,0.544959128,0.290734213,99.5,39.9,15,9.70914637,60412,6.825773,0.426144,1.6636,1.2303,4.755249,49.79,10,1825,2,6,6,19013,9483,9530,1846,18,0.087945,466,98.136009,2021
60438,7.670643,-87.54997664,41.56728653,1.082910321,4.499730356,89.7,39.9,21.5,18.51990473,78446,8.251009,0.56522,1.6981,1.1581,16.176218,39.68,32,2923,,,0,29390,13901,15489,5443,30,0.043356,597,124.081991,2021
60439,30.820229,-87.97409388,41.67748607,6.593927894,0.194677334,101.2,39.8,26.2,31.57509455,135394,6.681883,0.585414,2.0834,1.2933,5.833081,92.68,139,1969,4,6,2,24589,12366,12223,7764,134,0.180426,791,179.776897,2021
60440,16.062508,-88.07665836,41.69966848,3.290275408,2.116730463,94.9,39.9,19.7,21.63710778,92931,8.069153,1.652127,1.9896,1.4027,11.157042,46.6,135,3968,10,34,12,51310,24983,26327,11102,97,0.265373,943,179.210081,2021
60441,30.418144,-88.05135414,41.59571826,2.375034521,0.065750231,110.4,45.5,16.3,22.18212694,100830,7.122058,0.281786,2.0609,1.3868,6.437747,81.7,86,3535,1,2,5,37688,19777,17911,8360,80,0.085714,926,195.82433,2021
60443,12.061966,-87.74806287,41.50213367,1.58974359,0.165810449,82.9,36.1,26.1,27.52934468,104029,7.464266,0.548435,1.7832,1.0759,10.919977,16.49,31,1919,2,2,2,21043,9539,11504,5793,21,0.066152,526,131.716396,2021
60445,4.838926,-87.73806195,41.62903503,0.323624595,4.499730356,106.4,41,21.5,11.67325788,77717,8.016594,0.500338,1.8266,1.1231,15.521276,67.39,7,2156,,,0,14666,7562,7104,1712,23,0.024211,321,75.106306,2021
60446,20.120586,-88.10023503,41.63278898,1.915708812,0.397602734,97.4,42.2,15.8,14.60954736,96178,7.62559,0.576559,2.1849,1.5396,7.415309,59.7,75,3840,5,8,13,41247,20355,20892,6026,75,0.116007,781,149.200363,2021
60447,65.678324,-88.32056196,41.48763306,1.017524025,4.499730356,96.4,42.8,13.4,21.41019043,106118,5.466661,0.078734,2.3095,1.5218,1.678356,88.39,18,1751,,,5,15544,7628,7916,3328,178,0.051711,395,110.231602,2021
60448,18.41521,-87.89319128,41.53778572,3.064459317,0.108605875,101,41.3,23.2,30.8795487,131159,7.220311,0.201991,2.079,1.4231,9.775142,94.39,87,2752,1,2,7,25172,12648,12524,7773,38,0.037197,788,180.011288,2021
60451,27.248118,-87.96258808,41.50565954,2.017291066,4.499730356,106.5,42.3,17,28.30348137,127318,7.20503,0.289899,2.1992,1.4841,7.733554,94.05,84,4080,,,6,36681,18914,17767,10382,86,0.078992,919,210.72479,2021
60452,7.623185,-87.75537108,41.60775328,1.237911025,4.499730356,101.2,42.2,22.2,22.9089441,92440,8.181504,0.370278,1.9286,1.358,14.939486,76.34,32,2553,,,0,27247,13702,13545,6242,55,0.028227,470,113.886467,2021
60453,8.718137,-87.75311466,41.71381449,1.647875108,1.147034051,96.6,38.6,26.1,23.72484147,96627,8.803344,1.451182,1.7306,1.1295,22.408206,76.78,76,4536,6,10,11,58032,28518,29514,13768,74,0.126516,942,195.357806,2021
60455,4.792631,-87.8098667,41.74264653,2.117486339,0.41730732,94.6,37.2,22.7,13.61643203,65865,8.19323,2.264456,1.8421,1.1579,17.385055,77.43,31,1433,1,2,2,17332,8427,8905,2360,24,0.108527,436,83.320152,2021
60456,0.476079,-87.73113503,41.73127222,0.606060606,4.499730356,93.8,43.4,21.4,12.67345051,66875,9.114108,0.638129,1.6021,1.0475,37.981215,83.07,2,328,,,0,4324,2093,2231,548,4,0.003038,86,18.082059,2021
60457,2.583271,-87.82837304,41.72578098,2.772466539,4.499730356,107.9,39.2,21,16.85905658,87989,8.600182,0.860576,1.826,1.2691,20.877572,86.47,29,1017,,,5,14034,7285,6749,2366,7,0.022231,278,53.932426,2021
60458,2.640303,-87.83660467,41.74903823,1.13960114,4.499730356,95.8,36.3,16,10.47082228,60180,8.650231,0.061205,1.7301,1.1626,20.470937,60.37,12,1041,,,0,15080,7380,7700,1579,2,0.001616,254,54.049477,2021
60459,4.392198,-87.76929121,41.74487618,1.708633094,4.499730356,104.7,37.7,21.7,11.39123908,79321,8.805922,2.087497,2.0147,1.2958,22.803162,67.03,38,2186,,,6,29312,14995,14317,3339,41,0.091687,452,100.156002,2021
60461,3.339906,-87.69159524,41.51767738,5.973451327,4.499730356,76.1,26.3,36.6,32.97914996,109425,7.308848,0.998831,1.7621,0.9602,14.164256,16.88,27,425,,,1,4988,2155,2833,1645,14,0.03336,278,47.307282,2021
60462,15.811261,-87.83885607,41.62488903,3.79687864,0.379476374,107.2,39,28.8,31.37973138,103306,7.859385,1.520986,1.8463,1.1434,11.456036,84.84,163,4130,2,6,5,40950,21189,19761,12850,101,0.240487,1009,181.134377,2021
60463,6.464631,-87.78932601,41.65714902,3.805668016,4.499730356,98.1,32.7,36.6,34.0408861,114492,7.683249,0.281733,1.9513,1.1347,14.327727,90.95,47,1188,,,1,14039,6952,7087,4779,25,0.018213,517,92.62347,2021
60464,12.705991,-87.86621717,41.66946687,9.139784946,4.499730356,96.1,33.7,39.7,39.18051167,134482,6.649186,0.213938,1.9539,1.0416,6.482055,84.34,68,676,,,3,9811,4809,5002,3844,34,0.027183,349,82.36093,2021
60465,5.628157,-87.83066575,41.69958195,3.611556982,0.355356114,93,38.1,31.9,20.12079003,86875,8.091182,1.043468,1.7515,1.0058,10.775157,86.56,45,1201,1,2,3,18379,8858,9521,3698,33,0.058728,313,60.644277,2021
60466,6.380334,-87.68547101,41.47692435,0.655241935,0.313463214,84,39.2,20.7,19.21666899,66903,8.124864,0.169693,1.5633,1.0617,13.17567,22.07,13,1971,1,2,0,21549,9836,11713,4141,6,0.010827,361,84.065175,2021
60467,14.784176,-87.888673,41.59927625,8.133732535,4.499730356,98.1,38.5,31.6,34.66155912,115337,7.445871,0.223036,2.0091,1.1387,10.583502,86.49,163,1841,,,0,25322,12541,12781,8777,22,0.032974,850,156.468363,2021
60469,1.214389,-87.68669402,41.62790194,0.526315789,4.499730356,127.4,38.6,11.5,9.7871598,68052,8.459579,0,2.1194,1.218,26.517776,54.83,3,567,,,1,5732,3211,2521,561,,,134,32.202896,2021
60471,4.415953,-87.72787026,41.47819117,0.939368061,4.499730356,88.6,42.4,19.3,20.48283667,84680,8.006906,0.507727,1.5941,1.0728,12.508988,6.77,11,1160,,,1,13255,6226,7029,2715,9,0.022421,263,55.239104,2021
60472,1.649384,-87.70889817,41.64354151,0,4.499730356,73,32.8,21.9,13.01665638,62017,7.989009,0,1.482,0.8908,21.177325,10.16,0,433,,,1,4863,2052,2811,633,,,177,34.929541,2021
60473,8.012304,-87.60050261,41.59738077,1.505901506,0.24961609,85,37.8,24.5,18.57878664,83721,7.915043,0.390412,1.8254,1.0865,14.861902,13.03,37,2420,2,2,3,21939,10081,11858,4076,180,0.031281,697,119.078076,2021
60475,5.461279,-87.63277027,41.47362923,0.726141079,4.499730356,113.8,36.9,25.6,11.73826174,70451,7.513657,0.032373,1.7714,1.0379,11.972137,69.8,7,957,,,0,10010,5329,4681,1175,4,0.001768,227,65.38318,2021
60476,4.097403,-87.60392161,41.56618185,2.013422819,4.499730356,95.7,39.5,27.8,17.31187473,87583,6.329876,0.339801,1.8098,1.2065,6.018565,64.55,6,292,,,2,2299,1124,1175,398,180,0.013923,80,24.660487,2021
60477,17.722998,-87.77992401,41.56832633,1.859872611,0.112847725,94.5,40.3,26.4,25.03708899,94326,7.645781,0.848417,1.7478,1.1855,9.960471,79.17,73,3852,1,2,1,37073,18014,19059,9282,33,0.150365,750,176.529402,2021
60478,6.543714,-87.72573205,41.55840233,4.334187273,1.222547318,80.9,37,26.3,22.31769901,90417,7.848126,0.738052,1.7928,1.0497,13.708405,8.8,,,1,8,1,16758,7496,9262,3740,11,0.048296,392,89.703879,2021
60480,11.002907,-87.87919052,41.71591684,7.407407407,4.499730356,92.3,38.9,30.5,29.41396742,102500,6.185009,0.353343,1.971,1.2896,3.321919,90.17,32,400,,,1,5341,2563,2778,1571,67,0.038878,211,36.550763,2021
60482,2.275053,-87.79265892,41.68767071,0.411099692,4.499730356,105.5,41.1,22.9,15.14744107,74338,8.497819,0.820069,1.6093,1.0781,20.485087,81.16,4,969,,,1,11157,5728,5429,1690,8,0.018657,298,46.604658,2021
60487,7.401489,-87.83371449,41.56432847,3.388973192,0.270215898,104.7,39.9,21.9,34.81546173,139049,8.177011,0.614674,2.072,1.4742,14.82728,86.81,67,1910,2,2,4,26336,13472,12864,9169,14,0.045495,554,109.74395,2021
60490,7.948527,-88.14405483,41.67769512,10.68866571,0.251618948,99,44.5,11.7,36.44930435,140131,7.948151,0.31743,2.4274,1.7439,11.756875,51.03,149,1245,1,2,3,22497,11194,11303,8200,16,0.025231,551,93.449837,2021
60491,25.808388,-87.95982264,41.6020173,4.976303318,4.499730356,97.7,36.4,29.9,27.59750186,132945,6.788062,0.051355,2.2744,1.3304,5.783853,90.24,105,2005,,,10,22897,11318,11579,6319,42,0.013254,628,149.271912,2021
60501,3.076691,-87.82066836,41.77885683,0.854700855,4.499730356,101.7,38.1,18,8.74957526,57018,8.249624,0.142393,1.9015,1.2812,10.573854,53.46,8,928,,,7,11772,5935,5837,1030,5,0.004381,224,32.532482,2021
60502,10.7767,-88.25915071,41.79234597,12.37964237,0.185585569,95.4,45.6,16.2,42.67753403,151250,7.668729,1.294682,1.9294,1.3695,11.874348,60.36,180,1274,1,2,7,23066,11261,11805,9844,4160,0.139524,917,127.96629,2021
60503,3.848077,-88.25923653,41.7132961,6.225680934,4.499730356,93.9,50,9.9,35.83452722,128059,8.378699,0.184274,2.0622,1.6851,16.109203,54.82,64,964,,,1,16752,8111,8641,6003,4,0.007091,346,61.989452,2021
60504,8.988127,-88.23828671,41.74648882,5.494148244,3.11522078,102.7,44.8,11.3,31.87256045,99622,8.386986,5.545449,1.8169,1.4961,14.423545,52.48,169,2907,6,28,6,39454,19985,19469,12575,327,0.498432,1077,129.640654,2021
60505,11.291516,-88.29443915,41.76379573,0.626769106,0.531372404,99,39.8,14.3,8.17639623,64207,8.60602,0.903147,2.0752,1.5152,13.919399,44.27,31,4915,2,6,10,61702,30689,31013,5045,96,0.101979,726,157.171118,2021
60506,25.635908,-88.37788744,41.76469594,1.863498719,0.390077855,102.9,39.4,17.4,16.40730106,78418,7.571796,1.019699,1.8909,1.328,9.281524,58.68,80,4213,3,10,4,49801,25255,24546,8171,205,0.261409,964,237.940284,2021
60510,19.90353,-88.32516832,41.84287401,5.209557383,0.301454064,96,40.8,21,38.09938667,133135,7.273616,1.299488,1.9782,1.3546,8.623484,88.33,133,2420,2,6,7,28696,14056,14640,10933,433,0.258644,764,171.637765,2021
60511,31.959451,-88.55181808,41.76009094,0.796812749,4.499730356,112.4,34.4,25.2,16.89373297,106667,4.050332,0.009831,2.3483,1.2763,1.312585,96.13,2,249,,,0,1835,971,864,310,3,0.003142,88,41.949486,2021
60512,8.764098,-88.43689026,41.7037157,1.960784314,4.499730356,59,52.2,14.1,23.96694215,94599,4.822352,0.265059,2.413,1.8696,4.490798,54.82,3,150,,,1,1089,404,685,261,1809,0.02323,111,39.357791,2021
60513,3.102658,-87.84700792,41.82467867,3.068862275,4.499730356,85.8,45.4,20.3,31.57921679,116573,8.747704,2.284235,1.7905,1.2982,23.350699,82.54,41,1295,,,6,19535,9023,10512,6169,35,0.070872,235,72.449232,2021
60514,2.02262,-87.95666762,41.79653113,15.64828614,4.499730356,96.4,40,22.2,48.75540012,168260,8.477753,1.381129,1.7151,1.1872,20.528819,82.36,105,566,,,0,9722,4773,4949,4740,30,0.027935,201,41.521999,2021
60515,11.676341,-88.02457577,41.80955574,8.397534669,0.770789411,92.3,39.1,26.3,45.54282185,155094,7.82244,2.266806,1.7549,1.1691,13.673476,87.56,218,2378,6,9,5,29144,13986,15158,13273,188,0.26468,854,159.656171,2021
60516,8.174437,-88.01336784,41.76184089,5.985915493,0.244665168,97.5,39.2,27.2,41.79954051,130484,8.179644,0.585153,1.8642,1.1469,18.722886,86.76,119,1869,1,2,4,29163,14396,14767,12190,34,0.047833,698,153.049056,2021
60517,8.765909,-88.04187663,41.74092672,5.963880722,0.798548103,102.3,42.2,19.3,33.90059427,105430,8.242983,0.940519,1.8387,1.4076,15.79082,66.26,142,2239,3,7,8,33318,16849,16469,11295,48,0.082445,818,138.420893,2021
60521,5.173296,-87.92828718,41.79876048,26.15089514,4.499730356,102.7,41.1,21.4,52.95489891,250000,8.154839,0.991496,2.0151,1.29,19.288481,75.38,409,1155,,,6,18004,9124,8880,9534,53,0.051293,541,99.785022,2021
60523,10.07719,-87.94935095,41.8369623,27.6867031,3.770892481,84.9,30.7,43.3,49.87712572,147125,6.917218,2.641242,1.8848,0.8325,11.759627,65.3,304,794,14,38,1,10173,4670,5503,5074,110,0.266163,943,118.503993,2021
60525,15.240389,-87.86649202,41.78112248,7.869401423,0.656151231,95,38.8,27.3,35.49761687,128086,7.639523,2.026681,1.7176,1.1814,11.438364,83.44,188,2201,5,10,15,31681,15437,16244,11246,217,0.308874,910,174.325114,2021
60526,2.775061,-87.87274166,41.83278435,7.995079951,4.499730356,91.2,39.7,23.8,41.51930445,143859,8.495091,1.315863,1.6537,1.1622,21.020188,85.55,65,748,,,3,13572,6473,7099,5635,43,0.036516,170,58.332305,2021
60527,14.639829,-87.93435393,41.74375928,16.92963753,0.409840853,96.2,37.4,34.2,46.0526776,134247,7.577031,1.229919,1.834,1.1282,11.318528,75.02,397,1948,3,6,6,28589,14019,14570,13166,148,0.180058,1026,165.701311,2021
60532,8.666003,-88.08491207,41.79116778,7.154538021,0.230786904,111.2,41.2,20.7,45.33351633,129420,8.120597,2.031329,1.6303,1.1551,16.071608,74.11,175,2271,1,2,5,29144,15348,13796,13212,93,0.176035,960,139.276607,2021
60534,1.986021,-87.82046435,41.81297793,1.307966706,4.499730356,99.3,41.7,20.9,12.91443599,87565,8.5869,1.297015,1.7238,1.2103,20.2042,65.88,11,830,,,2,10647,5305,5342,1375,26,0.025759,200,40.125966,2021
60538,9.453272,-88.35662387,41.72114611,1.895551257,0.211566958,103.6,40.7,12.9,17.17409588,92670,8.053383,0.448924,2.1039,1.5758,13.945618,76.05,49,2536,1,2,3,29725,15124,14601,5105,1470,0.042438,656,131.831716,2021
60539,0.363011,-88.33297478,41.82263055,0,4.499730356,404.8,60.8,0,22.64150943,105872.56,6.369908,0.877108,1.718985236,1.238925099,24.194055,76.89,0,30,,,0,212,170,42,48,1,0.003184,44,8.782708,2021
60540,13.824178,-88.14630253,41.76293923,14.79690522,1.302066568,100,39.9,23.3,49.77045513,161650,8.040464,3.64957,1.96,1.3174,14.53458,77.56,459,2643,9,18,5,42911,21453,21458,21357,488,0.504523,1543,200.928624,2021
60541,83.179937,-88.52119332,41.5190879,1.255230126,4.499730356,89.4,39.9,20.5,18.8036719,107500,3.703737,0.0017,2.3704,1.3785,0.76563,95.38,6,472,,,0,3377,1594,1783,635,3,0.001414,203,63.685082,2021
60542,8.942473,-88.34747935,41.81043147,3.464052288,2.907473134,99.4,44.9,20.5,29.01420813,109831,7.619957,0.503071,2.0048,1.333,12.416931,78.38,53,1477,6,26,5,18229,9085,9144,5289,58,0.044987,520,111.038072,2021
60543,43.436908,-88.32104016,41.66345166,3.75782881,0.184175172,93.9,43.2,17.2,28.5148265,122558,6.815906,0.552993,2.1073,1.3816,4.569551,74.65,126,3227,3,8,1,39625,19185,20440,11299,1313,0.240203,972,198.487171,2021
60544,24.227247,-88.21713866,41.61216561,3.78462739,4.499730356,90.4,38.3,23.7,27.39259581,114718,7.038311,0.368515,1.9628,1.2238,5.979673,75.57,97,2466,,,6,27606,13104,14502,7562,45,0.089281,788,144.871003,2021
60545,37.766019,-88.53749205,41.67493601,1.489637306,4.499730356,101.2,40.8,17,13.65458865,98578,5.876662,0.213022,2.1947,1.4189,1.779582,78.68,23,1521,,,3,13468,6774,6694,1839,133,0.08045,376,67.207728,2021
60546,3.735527,-87.82110543,41.83719929,9.25401322,4.499730356,97.3,39.1,26.2,35.94571975,122844,8.40695,3.804416,1.7266,1.1793,16.926286,79.91,98,961,,,5,16728,8251,8477,6013,74,0.142115,394,63.2286,2021
60554,29.361829,-88.45998466,41.7798193,4.530477759,4.499730356,107.7,40.1,26.2,30.50734867,133356,6.016543,0.195979,2.0182,1.1714,4.354449,84.02,55,1159,,,3,12043,6246,5797,3674,42,0.057543,435,127.854577,2021
