zipcode,SQMI,x,y,Pct_EV,CPort_den,Pct_CS,CS_den,Sex_ratio,Pct_18_30,Pct_60,Ln_pop_den,Pct_black,Pct_hispanic,Pct_bachelor,med_incm_family,pk_den,num_veh_hd,num_wk_hd,road_den,Pct_30_60,ev_cnt,FuelV_cnt,CS_cnt,CPort_cnt,FuelS_cnt,Pop,Pop_den,Pop_male,Pop_female,Pop_0_18,Pop_18_30,Pop_30_60,Pop_60,Pct_white,Pop_white,Pop_black,Pop_hispanic,num_bachelor,pk_SQMI_cnt,pk_SQMI_sum,len_mile_cnt,len_mile_sum,year,Pct_CPort
60050,26.14527,-88.2936226,42.33129144,0.3570365962511157,0.03824783603305684,12.0,0.03824783603305684,98.0614771,0.146720737,0.208342226,7.1344240321654215,0.6189590511327255,12.690185077903468,9.610635119065767,82339.0,0.975698,1.8859,1.2621,7.629022,0.416501509,12.0,3349.0,1.0,1.0,7,32797.0,1254.4142783761652,16238.0,16559.0,7492.0,4812.0,13660.0,6833.0,93.97810775375797,30822.0,203.0,4162.0,3152.0,253.0,0.255099,701,199.462839,2017,0.24752475247524752
60051,36.708621,-88.22757486,42.35370905,0.41928721174004197,2.606294908354241,0.0,0.0,97.8725186,0.141127667,0.194844226,6.467006791316854,0.9100914324415849,10.883000338638672,11.822722654927192,91089.0,0.383507,2.1427,1.3793,6.251276,0.440949881,10.0,2375.0,,,3,23624.0,643.5545481264469,11685.0,11939.0,5270.0,3334.0,10417.0,4603.0,93.29918726718591,22041.0,215.0,2571.0,2793.0,58.0,0.14078,944,229.475706,2017,
60053,5.039841,-87.78888816,42.04237233,2.179379715004191,2.606294908354241,0.0,0.0,96.960256,0.11483049,0.311017058,8.442732078011117,3.394467957761532,6.502500961908426,17.254499593860885,91072.0,1.199145,1.8189,1.2249,19.792655,0.38792698,26.0,1167.0,,,6,23391.0,4641.217847944013,11515.0,11876.0,4356.0,2686.0,9074.0,7275.0,63.10546791501005,14761.0,794.0,1521.0,4036.0,50.0,0.060435,505,99.751833,2017,
60056,11.403199,-87.9316531,42.06684424,0.7094386181369525,0.35077875953931875,25.0,0.17538937976965938,100.90591570000001,0.114630304,0.2114413,8.485204664630048,2.39944948479745,17.053294942141576,16.162329548541315,87167.0,1.069533,1.776,1.2634,17.434838,0.430778146,23.0,3219.0,2.0,4.0,6,55221.0,4842.58847013018,27735.0,27486.0,13427.0,6330.0,23788.0,11676.0,76.14313395266294,42047.0,1325.0,9417.0,8925.0,55.0,0.121961,1188,198.812928,2017,0.9900990099009901
60060,22.889346,-88.0380871,42.26630266,0.976342470897484,2.606294908354241,0.0,0.0,103.61070080000002,0.16008383,0.189021441,7.393876232073439,1.8646891289161158,31.45252297275512,15.358160030092966,100215.0,0.354593,2.0174,1.4341,8.524312,0.412488581,26.0,2637.0,,,11,37218.0,1625.9966536396453,18939.0,18279.0,8873.0,5958.0,15352.0,7035.0,79.87801601375678,29729.0,694.0,11706.0,5716.0,35.0,0.081164,767,195.115929,2017,
60061,8.15117,-87.96227236,42.23356999,2.8122956180510137,0.24536354903651866,20.0,0.12268177451825933,98.0715647,0.117461963,0.17828453,8.105912035361456,3.0133639358827233,11.531484840632288,23.936623107392737,117079.0,1.940409,1.7578,1.3116,11.108003,0.448561804,43.0,1486.0,1.0,2.0,4,27013.0,3314.0027750617396,13375.0,13638.0,6907.0,3173.0,12117.0,4816.0,69.21482249287381,18697.0,814.0,3115.0,6466.0,73.0,0.158166,656,90.543221,2017,0.49504950495049505
60062,19.809708,-87.84518665,42.12707292,4.011030333416897,0.2019211994442321,38.0,0.15144089958317405,92.2450341,0.07369047,0.332300907,7.619372798654293,1.6824421428217453,3.097279349819119,25.043361910897467,137830.0,1.093484,1.808,1.0683,11.750289,0.37464691,160.0,3829.0,3.0,4.0,5,40358.0,2037.2839417925795,19365.0,20993.0,8853.0,2974.0,15120.0,13411.0,81.8648099509391,33039.0,679.0,1250.0,10107.0,93.0,0.216616,1614,232.769796,2017,0.9900990099009901
60064,5.264477,-87.8628214,42.32249921,0.425531914893617,0.18995239223193489,50.0,0.18995239223193489,95.1628825,0.194865959,0.153705109,8.007795559431253,41.363176530096105,45.08093070308548,5.026555386949924,42073.0,1.316636,1.5768,1.1476,14.17863,0.374430956,4.0,936.0,1.0,1.0,1,15816.0,3004.2870355402824,7712.0,8104.0,4381.0,3082.0,5922.0,2431.0,38.13227111785534,6031.0,6542.0,7130.0,795.0,27.0,0.069314,201,74.643069,2017,0.24752475247524752
60067,13.459955,-88.06564273,42.10823149,2.404580152671756,0.07429445343613704,33.0,0.07429445343613704,91.7989552,0.111933786,0.231959172,7.940795034984973,1.9911679932305577,7.491339873601819,23.642806145384352,127955.0,1.109796,1.8086,1.2284,15.168541,0.436999233,63.0,2557.0,1.0,1.0,2,37817.0,2809.5933455943946,18100.0,19717.0,8286.0,4233.0,16526.0,8772.0,77.88825131554592,29455.0,753.0,2833.0,8941.0,80.0,0.149378,1150,204.167876,2017,0.24752475247524752
60068,7.292982,-87.84411721,42.01205273,2.444253859348199,2.606294908354241,0.0,0.0,93.14466689999999,0.103067971,0.252287755,8.553416381006043,0.43903729172176675,6.556466543242529,21.58952658026977,129591.0,1.8885,1.8073,1.2155,20.22474,0.391510182,57.0,2275.0,,,7,37810.0,5184.436215528846,18234.0,19576.0,9571.0,3897.0,14803.0,9539.0,91.05792118487173,34429.0,166.0,2479.0,8163.0,105.0,0.137728,726,147.498666,2017,
